TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Srf	Afap1	0.060651	0.28236	rgb(220,163,164)	1.516	2,2
Zfp365	Lair1	-0.060651	-0.20183	rgb(173,190,225)	1.4535	2,2
Zfp511	Acsl5	-0.060648	-0.2844	rgb(155,179,228)	1.4535	2,2
Zfp385a	Lrfn3	0.060645	0.263	rgb(220,167,167)	1.516	2,2
Atmin	Snord89	-0.060643	-0.31295	rgb(149,176,229)	1.4535	2,2
Foxo3	Thada	-0.060639	-0.30581	rgb(151,177,229)	1.4535	2,2
Zfp53	Fbln1	-0.060637	-0.23853	rgb(165,186,226)	1.4535	2,2
Cebpb	Vgll4	0.060619	0.22426	rgb(219,174,175)	1.516	2,2
Zhx3	Rap1gap2	0.060614	0.26911	rgb(220,166,166)	1.516	2,2
Rarg	Fbxw2	0.060614	0.24363	rgb(220,170,171)	1.516	2,2
Zfp365	Usp44	0.060612	0.30683	rgb(220,158,159)	1.516	2,2
Zfp511	Sbsn	0.060611	0.2844	rgb(220,163,163)	1.516	2,2
Trp53	Ccdc80	0.060609	0.33537	rgb(221,153,154)	1.516	2,2
Zbtb33	Thap4	-0.060607	-0.22222	rgb(169,188,225)	1.4536	2,2
Zfp458	Jup	-0.060604	-0.22222	rgb(169,188,225)	1.4536	2,2
Zhx3	Son	0.060601	0.21305	rgb(219,176,177)	1.516	2,2
Nr3c1	Src	0.060599	0.30071	rgb(220,160,160)	1.516	2,2
Irf4	Ctsw	-0.060598	-0.20387	rgb(173,190,225)	1.4536	2,2
Zfp532	Slc2a2	0.060596	0.29154	rgb(220,161,162)	1.516	2,2
Litaf	Myo1h	-0.060595	-0.28338	rgb(156,180,228)	1.4536	2,2
Sp5_Sp6	Abhd4	0.06059	0.16106	rgb(219,186,187)	1.516	2,2
Tsc22d1	Rpgrip1	0.060589	0.26707	rgb(220,166,167)	1.516	2,2
Zfp28	Csf1	-0.060587	-0.24363	rgb(164,185,226)	1.4536	2,2
Atf6	Bank1	-0.060584	-0.27931	rgb(156,180,228)	1.4536	2,2
Etv5	B4galt2	0.060583	0.22528	rgb(219,174,174)	1.516	2,2
Rarg	Arhgap10	-0.060579	-0.34149	rgb(143,172,230)	1.4536	2,2
Tbx21	Cd28	0.060579	0.29358	rgb(220,161,162)	1.516	2,2
Foxh1	Cd5l	-0.060578	-0.2579	rgb(161,183,227)	1.4536	2,2
Zbtb7b	Slc19a2	-0.060573	-0.20183	rgb(173,190,225)	1.4536	2,2
Irf1	Csf2rb2	0.060569	0.33435	rgb(221,153,154)	1.516	2,2
Sp3	Vwa1	0.060568	0.1896	rgb(219,181,181)	1.516	2,2
Fos	Fbxo4	0.060567	0.22018	rgb(219,175,175)	1.516	2,2
Cdc5l	Adam12	-0.060563	-0.25892	rgb(161,183,227)	1.4536	2,2
Rel	Gm10584	-0.060561	-0.40673	rgb(129,163,232)	1.4536	2,2
Fosl2	Vwa5a	0.060555	0.15698	rgb(219,187,187)	1.516	2,2
Jund	Pard3	0.060554	0.26402	rgb(220,167,167)	1.516	2,2
Cebpb	C1ra	0.060549	0.27931	rgb(220,164,164)	1.516	2,2
Zfhx2	Cenpw	-0.060543	-0.13456	rgb(188,199,222)	1.4536	2,2
Rarg	Fgr	-0.060543	-0.25484	rgb(162,183,227)	1.4536	2,2
Atf3	Cnksr3	-0.06054	-0.2528	rgb(162,184,227)	1.4536	2,2
E2f1	Ctnnal1	0.060536	0.25484	rgb(220,168,169)	1.516	2,2
Nfia	Specc1	-0.060533	-0.27319	rgb(158,181,227)	1.4536	2,2
Ahr	Fut8	-0.060532	-0.25994	rgb(161,183,227)	1.4536	2,2
Ikzf5	Slc1a4	0.060532	0.34557	rgb(221,151,152)	1.516	2,2
Thrb	Unc79	0.060527	0.38532	rgb(221,143,144)	1.516	2,2
Rarg	Cpa2	-0.060524	-0.21916	rgb(169,188,225)	1.4536	2,2
Zfp105	Zfp658	-0.060522	-0.23853	rgb(165,186,226)	1.4536	2,2
Zfp750	Cc2d2a	0.060517	0.30377	rgb(220,159,160)	1.516	2,2
Zfp219	Slc39a1	-0.060516	-0.25484	rgb(162,183,227)	1.4536	2,2
Sox5	Gfi1	-0.060515	-0.22018	rgb(169,188,225)	1.4536	2,2
Zfp946	Tal2	0.060513	0.1998	rgb(219,179,179)	1.516	2,2
Rreb1	2810454H06Rik	0.060508	0.32008	rgb(221,156,157)	1.516	2,2
Foxp1	Cybrd1	0.060506	0.30377	rgb(220,159,160)	1.516	2,2
Zbtb46	Nrg1	0.060506	0.20795	rgb(219,177,178)	1.516	2,2
Fosb	Crybg3	-0.060504	-0.28236	rgb(156,180,228)	1.4536	2,2
Zfp608	Ptpre	0.060504	0.31804	rgb(220,156,157)	1.516	2,2
St18	Fam69c	0.060503	0.26911	rgb(220,166,166)	1.516	2,2
Usf2	Fam102a	0.060501	0.22222	rgb(219,175,175)	1.516	2,2
Foxo3	Sell	0.060496	0.21509	rgb(219,176,176)	1.516	2,2
Irf4	Spatc1	-0.060489	-0.41692	rgb(127,162,233)	1.4536	2,2
Ahctf1	Vat1l	-0.060489	-0.24669	rgb(163,184,226)	1.4536	2,2
Rxra	6030419C18Rik	0.060488	0.3262	rgb(221,155,155)	1.5159	2,2
Foxh1	Cdhr3	0.060488	0.37105	rgb(221,146,147)	1.5159	2,2
Zfp933	Adam4	0.060483	0.26809	rgb(220,166,166)	1.5159	None
Foxp1	Epcam	0.060482	0.20693	rgb(219,177,178)	1.5159	2,2
Cic	Spry4	-0.060481	-0.25076	rgb(163,184,227)	1.4536	2,2
Rreb1	Actn2	0.060467	0.33639	rgb(221,153,153)	1.5159	2,2
Klf4	Klf11	0.060446	0.19266	rgb(219,180,181)	1.5159	2,2
Clock	Insig1	0.060441	0.29562	rgb(220,161,161)	1.5159	2,2
Nfe2	Tnfsf8	-0.060439	-0.23955	rgb(165,185,226)	1.4536	2,2
Hlx	Prdm1	0.060437	0.28848	rgb(220,162,162)	1.5159	2,2
Rxra	Scn2b	0.060435	0.32926	rgb(221,154,155)	1.5159	2,2
Glis1	Cd2	0.06043	0.16718	rgb(219,185,185)	1.5159	2,2
Zfp182	Tspan6	0.060413	0.27217	rgb(220,165,166)	1.5159	2,2
Hes1	Aacs	0.060412	0.22528	rgb(219,174,174)	1.5159	2,2
Creb1	Maff	0.060406	0.29766	rgb(220,160,161)	1.5159	2,2
Rreb1	Ifitm5	0.060405	0.35882	rgb(221,148,149)	1.5159	2,2
Nr4a1	Homez	0.060403	0.25892	rgb(220,168,168)	1.5159	2,2
Zfp64	Sox13	0.060403	0.35984	rgb(221,148,149)	1.5159	2,2
Gata3	Sptlc1	0.060394	0.38022	rgb(221,144,145)	1.5159	2,2
Zfp956	Bnipl	0.060392	0.38736	rgb(221,143,144)	1.5159	2,2
Zbtb48	P4ha2	-0.060382	-0.17125	rgb(180,194,224)	1.4537	2,2
Prox2	Golm1	0.060378	0.21407	rgb(219,176,177)	1.5159	2,2
Ikzf3	Mpp3	-0.060374	-0.30887	rgb(150,176,229)	1.4537	2,2
Zfp2	Hs6st2	0.060372	0.35576	rgb(221,149,150)	1.5159	2,2
Zfp296	Lepre1	0.06036	0.23649	rgb(220,172,172)	1.5159	2,2
Cenpb	Sav1	-0.060354	-0.26809	rgb(159,182,227)	1.4537	2,2
Rfx1	Pvrl4	0.060352	0.29664	rgb(220,160,161)	1.5159	2,2
Nr3c2	Il24	0.060343	0.18858	rgb(219,181,181)	1.5159	2,2
Klf5	Cd59a	-0.060329	-0.2263	rgb(168,187,226)	1.4537	2,2
Nfe2l2	Tmem150c	-0.060327	-0.37105	rgb(136,168,231)	1.4537	2,2
Klf6	Tubb2b	0.060327	0.25892	rgb(220,168,168)	1.5159	2,2
Naif1	Loxl1	0.060326	0.30989	rgb(220,158,158)	1.5159	2,2
Zfp664	Zc3h6	-0.060323	-0.21203	rgb(171,189,225)	1.4537	2,2
Bcl6	Tiparp	0.060319	0.26096	rgb(220,167,168)	1.5159	2,2
Hmga2	Tbx21	0.060319	0.29052	rgb(220,162,162)	1.5159	2,2
Atf2	Ccdc134	-0.060318	-0.26606	rgb(159,182,227)	1.4537	2,2
Etv1	Abca8b	-0.060296	-0.43425	rgb(123,160,234)	1.4537	2,2
Klf2	Ivd	-0.060288	-0.23853	rgb(165,186,226)	1.4537	2,2
Rxra	Foxa1	0.060288	0.2844	rgb(220,163,163)	1.5158	2,2
Zfp612	Ap3b1	0.060286	0.14475	rgb(219,189,190)	1.5158	2,2
Bhlhe41	Apol9a	-0.060274	-0.24363	rgb(164,185,226)	1.4537	2,2
Zfp263	Camkk1	-0.060273	-0.28848	rgb(154,179,228)	1.4537	2,2
Zfp275	Bcl2l14	-0.060259	-0.21713	rgb(170,188,225)	1.4537	2,2
Etv1	Cap2	-0.060259	-0.2528	rgb(162,184,227)	1.4537	2,2
Akna	Ces2c	0.060257	0.28848	rgb(220,162,162)	1.5158	2,2
Foxo3	Slc25a45	0.060257	0.24261	rgb(220,171,171)	1.5158	2,2
Klf12	Trim26	-0.060257	-0.23547	rgb(166,186,226)	1.4537	2,2
Ikzf2	Vav3	0.060256	0.19062	rgb(219,181,181)	1.5158	2,2
Ebf1	Steap3	0.060246	0.33333	rgb(221,153,154)	1.5158	2,2
Ppard	Tnfrsf12a	0.060243	0.34047	rgb(221,152,153)	1.5158	2,2
Sox6	Pcyt1b	0.060241	0.28338	rgb(220,163,163)	1.5158	2,2
Sp3	Syngr1	0.060232	0.20693	rgb(219,177,178)	1.5158	2,2
Foxa1	S1pr1	0.060226	0.16922	rgb(219,185,185)	1.5158	2,2
Foxh1	Nphp3	0.060213	0.18756	rgb(219,181,182)	1.5158	None
Arid3b	Olfr525	0.060212	0.27013	rgb(220,165,166)	1.5158	2,2
Arid3a	Sema4f	-0.060212	-0.21814	rgb(170,188,225)	1.4538	2,2
Jdp2	Nudt18	-0.060211	-0.14679	rgb(185,198,223)	1.4538	2,2
Cux1	Wnt10a	0.060206	0.20795	rgb(219,177,178)	1.5158	2,2
Tet1	Gm10389	0.060199	0.38838	rgb(221,143,144)	1.5158	2,2
Pou2af1	Sntb1	0.060197	0.30683	rgb(220,158,159)	1.5158	2,2
Fosl1	Trim9	0.060193	0.3527	rgb(221,150,150)	1.5158	2,2
Zfp960	Zan	0.060189	0.28135	rgb(220,163,164)	1.5158	2,2
Zhx2	Igj	0.060187	0.36595	rgb(221,147,148)	1.5158	2,2
Nhlh1	Wwc1	-0.060178	-0.43017	rgb(124,160,233)	1.4538	2,2
Prrx1	Kcnh4	-0.060178	-0.25586	rgb(161,183,227)	1.4538	2,2
Zfp760	Arntl2	0.060178	0.24975	rgb(220,169,170)	1.5158	2,2
Gata3	Grap	0.060177	0.18451	rgb(219,182,182)	1.5158	2,2
Hif3a	Papss2	-0.060174	-0.17431	rgb(179,194,224)	1.4538	2,2
Zfp874b	Lingo3	-0.060172	-0.2212	rgb(169,188,225)	1.4538	2,2
Trps1	Ryr2	-0.06017	-0.24669	rgb(163,184,226)	1.4538	2,2
Klf4	Rasgrp4	0.060169	0.29052	rgb(220,162,162)	1.5158	2,2
Nkx3-1	St7	0.060168	0.25994	rgb(220,167,168)	1.5158	2,2
Esr1	Btbd3	0.060168	0.25688	rgb(220,168,168)	1.5158	2,2
Mybl1	Syt7	-0.060163	-0.26402	rgb(160,182,227)	1.4538	2,2
Prdm9	Sfrp2	0.060162	0.2212	rgb(219,175,175)	1.5158	2,2
Sp4	Hes5	0.060161	0.32008	rgb(221,156,157)	1.5158	2,2
Klf9	Tubb3	-0.06016	-0.31295	rgb(149,176,229)	1.4538	2,2
Zfp420	Oas1d	-0.060157	-0.28542	rgb(155,179,228)	1.4538	2,2
Nfe2	Fut8	-0.060154	-0.2528	rgb(162,184,227)	1.4538	2,2
Foxa1	Slc19a3	-0.060148	-0.37717	rgb(135,167,231)	1.4538	2,2
Nfkb2	Notch2	0.060146	0.26606	rgb(220,166,167)	1.5158	2,2
Srf	Mbtd1	-0.060146	-0.29256	rgb(154,178,228)	1.4538	2,2
Zfp280b	Myo1a	0.060144	0.30479	rgb(220,159,159)	1.5158	2,2
Zfp111	Ocrl	0.060143	0.20693	rgb(219,177,178)	1.5158	2,2
Foxo1	Myb	0.06014	0.2895	rgb(220,162,162)	1.5158	2,2
Rfx2	Dnajc16	0.060134	0.20999	rgb(219,177,177)	1.5158	2,2
Zfp276	Minpp1	0.060134	0.19164	rgb(219,180,181)	1.5158	2,2
Rest	BC055111	0.060129	0.21916	rgb(219,175,176)	1.5158	2,2
Nfil3	Kcnmb1	-0.060124	-0.34047	rgb(143,172,230)	1.4538	2,2
Arid3a	Eml6	0.060122	0.22222	rgb(219,175,175)	1.5158	2,2
E2f4	Ifit2	0.060119	0.28135	rgb(220,163,164)	1.5158	None
Sox4	Cntln	0.060117	0.18043	rgb(219,183,183)	1.5158	2,2
Tead1	Pgm1	-0.060117	-0.25586	rgb(161,183,227)	1.4538	2,2
Tcf4	Tdrkh	0.060106	0.31804	rgb(220,156,157)	1.5158	2,2
Arid5a	Tnfaip8	0.060101	0.31397	rgb(220,157,158)	1.5158	2,2
Arntl2	Vldlr	0.060095	0.16718	rgb(219,185,185)	1.5157	2,2
Nr1d1	Prkrir	0.06009	0.29562	rgb(220,161,161)	1.5157	2,2
Myb	Nanos3	0.060088	0.33231	rgb(221,154,154)	1.5157	2,2
Foxp3	Ifi27l2a	0.060088	0.16514	rgb(219,185,186)	1.5157	2,2
Nr1i3	Pde1a	0.060084	0.30581	rgb(220,159,159)	1.5157	2,2
Zeb2	Cxcr3	0.060078	0.263	rgb(220,167,167)	1.5157	2,2
Vdr	Dusp2	-0.060073	-0.25178	rgb(162,184,227)	1.4538	2,2
Zbtb33	Smek2	0.06007	0.18145	rgb(219,182,183)	1.5157	2,2
Zfp386	Ctsf	0.060067	0.1947	rgb(219,180,180)	1.5157	2,2
Batf3	Gab2	0.060066	0.18654	rgb(219,181,182)	1.5157	None
Zbtb1	Hemgn	-0.06006	-0.28033	rgb(156,180,228)	1.4538	2,2
Zfp780b	Usp35	0.060058	0.17023	rgb(219,184,185)	1.5157	2,2
Foxo3	Rcan3	0.06005	0.20285	rgb(219,178,179)	1.5157	2,2
Arid3a	Ccdc67	0.060049	0.35576	rgb(221,149,150)	1.5157	2,2
Cxxc5	Lactb	0.060048	0.1315	rgb(218,192,192)	1.5157	None
Irf1	Ifit3	0.060043	0.25688	rgb(220,168,168)	1.5157	2,2
Tcf7l2	Hmcn1	0.060036	0.421	rgb(222,137,137)	1.5157	2,2
Zfp101	Celf4	-0.060034	-0.22936	rgb(167,187,226)	1.4539	2,2
Zfp202	Gpr146	0.060029	0.13252	rgb(218,192,192)	1.5157	None
Arnt2	Cacng4	-0.060029	-0.27727	rgb(157,180,228)	1.4539	2,2
Zfp651	6030419C18Rik	0.060023	0.36595	rgb(221,147,148)	1.5157	2,2
Esrra	Enpep	0.060016	0.31091	rgb(220,158,158)	1.5157	2,2
Tbx6	Sorcs2	0.060011	0.23242	rgb(220,173,173)	1.5157	2,2
Stat1	Cxcl10	0.060011	0.23038	rgb(220,173,173)	1.5157	2,2
Cux1	Ccdc141	0.060002	0.27625	rgb(220,164,165)	1.5157	2,2
Klf7	Ccdc57	-0.060001	-0.14679	rgb(185,198,223)	1.4539	2,2
Pou2f2	Enkur	0.059996	0.29766	rgb(220,160,161)	1.5157	2,2
St18	Nrcam	0.059994	0.38634	rgb(221,143,144)	1.5157	2,2
Ovol1	Ablim3	-0.059994	-0.32722	rgb(146,174,229)	1.4539	2,2
Zfp945	A930007I19Rik	0.059994	0.35882	rgb(221,148,149)	1.5157	2,2
Gata2	Fam129a	-0.059984	-0.24363	rgb(164,185,226)	1.4539	2,2
Mbnl2	Hvcn1	0.059983	0.29358	rgb(220,161,162)	1.5157	2,2
Prdm8	Spry2	0.05998	0.19164	rgb(219,180,181)	1.5157	2,2
Bhlhe40	Tmem55b	0.059969	0.20387	rgb(219,178,178)	1.5157	2,2
Ppard	Ifitm3	0.059967	0.24567	rgb(220,170,171)	1.5157	2,2
Nr3c1	Thbs1	0.059967	0.37105	rgb(221,146,147)	1.5157	2,2
Ankzf1	Agrp	0.059962	0.2212	rgb(219,175,175)	1.5157	2,2
Rxra	Lama1	0.059959	0.34047	rgb(221,152,153)	1.5157	2,2
Nfat5	Csgalnact1	0.059957	0.30173	rgb(220,159,160)	1.5157	2,2
Rora	Vav1	0.059954	0.21916	rgb(219,175,176)	1.5157	2,2
Egr1	Tcf25	-0.059951	-0.14781	rgb(185,197,223)	1.4539	2,2
Dbp	Abhd12b	0.059949	0.41386	rgb(222,138,139)	1.5157	2,2
Gata1	Mccc2	-0.05994	-0.2528	rgb(162,184,227)	1.4539	2,2
Maf	Tes	0.059937	0.33537	rgb(221,153,154)	1.5157	2,2
2810021J22Rik	Ass1	-0.059927	-0.20693	rgb(172,190,225)	1.4539	2,2
Vdr	Gls2	0.059914	0.18858	rgb(219,181,181)	1.5157	2,2
Hbp1	Sh3gl3	0.059911	0.31295	rgb(220,157,158)	1.5157	2,2
Snai3	Il4ra	0.059911	0.22222	rgb(219,175,175)	1.5157	2,2
Irf7	Cltb	0.059909	0.1998	rgb(219,179,179)	1.5157	2,2
Tead1	Otud1	0.059905	0.2212	rgb(219,175,175)	1.5156	2,2
Jun	Meis2	0.059905	0.38838	rgb(221,143,144)	1.5156	2,2
Egr1	Mpped2	0.059903	0.37717	rgb(221,145,146)	1.5156	2,2
Spib	Vat1l	0.059902	0.263	rgb(220,167,167)	1.5156	2,2
Cenpt	Pde4d	0.059901	0.21713	rgb(219,176,176)	1.5156	2,2
Klf10	Glt28d2	-0.059901	-0.23038	rgb(167,187,226)	1.4539	2,2
Nfatc1	Slc18a1	0.059895	0.3578	rgb(221,149,149)	1.5156	2,2
Zfx	4930562C15Rik	0.059885	0.33129	rgb(221,154,154)	1.5156	2,2
Foxp2	2010109I03Rik	0.059885	0.27727	rgb(220,164,165)	1.5156	2,2
Erg	Smad3	0.059883	0.20795	rgb(219,177,178)	1.5156	2,2
Zbed4	Clec2l	-0.059882	-0.18858	rgb(176,192,224)	1.4539	2,2
Maff	Chst12	-0.059879	-0.10907	rgb(193,203,221)	1.4539	2,2
Sp5_Sp6	Sh2d3c	0.059872	0.21101	rgb(219,177,177)	1.5156	2,2
Fli1	Itpr1	-0.059871	-0.28033	rgb(156,180,228)	1.4539	2,2
Sp3	Eid1	0.059862	0.21203	rgb(219,177,177)	1.5156	2,2
Etv5	Vav1	0.059858	0.20591	rgb(219,178,178)	1.5156	2,2
Zfp111	1700003F12Rik	-0.059856	-0.33028	rgb(145,173,230)	1.4539	2,2
Pou6f1	Amigo2	-0.059852	-0.21407	rgb(171,189,225)	1.4539	2,2
Cggbp1	Tubb2b	0.059851	0.26402	rgb(220,167,167)	1.5156	2,2
Satb1	Map3k6	0.059849	0.3211	rgb(221,156,156)	1.5156	2,2
Ahr	Per3	-0.059848	-0.40061	rgb(130,164,232)	1.454	2,2
Foxn3	Aldh4a1	-0.059848	-0.20591	rgb(172,190,225)	1.454	2,2
Peg3	Mmp16	0.059845	0.28135	rgb(220,163,164)	1.5156	2,2
Ets1	Tmem43	-0.059837	-0.28236	rgb(156,180,228)	1.454	2,2
Jun	Rap1gds1	0.059834	0.14577	rgb(219,189,189)	1.5156	2,2
Ahctf1	Trim24	-0.059833	-0.30173	rgb(152,177,228)	1.454	2,2
Dpf1	Slc16a8	-0.059825	-0.30377	rgb(151,177,229)	1.454	2,2
Myc	Serinc5	-0.059823	-0.1998	rgb(174,191,225)	1.454	2,2
Irf4	Asb2	-0.05982	-0.27421	rgb(157,181,227)	1.454	2,2
Aebp2	Mir3101	0.059817	0.25076	rgb(220,169,170)	1.5156	2,2
Grhl2	Gab1	0.059814	0.34149	rgb(221,152,152)	1.5156	2,2
Creb3l2	Cndp2	0.059813	0.27625	rgb(220,164,165)	1.5156	2,2
Fli1	Sbno2	0.059812	0.11417	rgb(218,195,195)	1.5156	2,2
Maf	Rabgap1l	0.0598	0.20183	rgb(219,178,179)	1.5156	2,2
Sp4	Arhgap26	0.05979	0.38736	rgb(221,143,144)	1.5156	2,2
Tsc22d1	Zcwpw1	0.059787	0.21611	rgb(219,176,176)	1.5156	2,2
Casz1	Ly6c2	0.059781	0.27727	rgb(220,164,165)	1.5156	2,2
Klf11	Tsen2	-0.05978	-0.18247	rgb(177,193,224)	1.454	2,2
Stat5b	Insm1	-0.059776	-0.32212	rgb(147,174,229)	1.454	2,2
Zfp9	Lax1	-0.059771	-0.1998	rgb(174,191,225)	1.454	2,2
Hoxb1	Cd84	0.059771	0.23751	rgb(220,172,172)	1.5156	2,2
Zfp503	Sox21	0.05977	0.30275	rgb(220,159,160)	1.5156	2,2
Rara	Ccr3	-0.059768	-0.30071	rgb(152,177,228)	1.454	2,2
Stat1	Tmem176a	0.059761	0.18756	rgb(219,181,182)	1.5156	2,2
Stat3	Batf	0.059758	0.39246	rgb(221,142,143)	1.5156	2,2
Hdx	Fth1	-0.059755	-0.17227	rgb(180,194,224)	1.454	2,2
Sox5	Mrc1	-0.059755	-0.24567	rgb(164,185,226)	1.454	2,2
Plagl2	Slc43a2	0.059755	0.22834	rgb(220,173,174)	1.5156	2,2
Zfp219	Fbxo44	-0.059751	-0.27625	rgb(157,181,227)	1.454	2,2
Aebp2	Car2	-0.059749	-0.25178	rgb(162,184,227)	1.454	2,2
Foxc1	Cdk18	0.059747	0.33639	rgb(221,153,153)	1.5156	2,2
Zfp608	Popdc2	0.059735	0.3894	rgb(221,143,143)	1.5156	2,2
Mef2b	Casz1	-0.059734	-0.30581	rgb(151,177,229)	1.454	2,2
Foxp1	Inpp5b	-0.059725	-0.24159	rgb(165,185,226)	1.454	2,2
Zic2	Glis1	0.059722	0.29562	rgb(220,161,161)	1.5156	2,2
Bhlha15	Leprel4	-0.059719	-0.30989	rgb(150,176,229)	1.454	2,2
Gm14420	4833439L19Rik	0.059715	0.2212	rgb(219,175,175)	1.5156	2,2
Meis2	Runx1	-0.059713	-0.28236	rgb(156,180,228)	1.454	2,2
Batf	Emp1	0.059711	0.16616	rgb(219,185,186)	1.5155	2,2
Terf1	Zscan21	0.059709	0.21101	rgb(219,177,177)	1.5155	2,2
Zbtb20	Gm14446	0.059705	0.20387	rgb(219,178,178)	1.5155	2,2
Tcf7l1	Dock11	0.059704	0.16106	rgb(219,186,187)	1.5155	2,2
Crem	Socs1	0.059703	0.23853	rgb(220,171,172)	1.5155	2,2
Irf4	Gramd1b	0.059702	0.27829	rgb(220,164,164)	1.5155	2,2
Stat4	Treml2	0.059695	0.21203	rgb(219,177,177)	1.5155	2,2
Klf2	Herc4	-0.059692	-0.2579	rgb(161,183,227)	1.454	2,2
Nfatc1	Lzts2	-0.059692	-0.21509	rgb(170,189,225)	1.454	2,2
Rxra	Tox	0.059684	0.33231	rgb(221,154,154)	1.5155	2,2
Cux1	Myo18a	0.059678	0.2895	rgb(220,162,162)	1.5155	2,2
Rreb1	Aldh4a1	0.059676	0.21611	rgb(219,176,176)	1.5155	2,2
Zfp263	Cox17	0.059674	0.1366	rgb(219,191,191)	1.5155	2,2
Hhex	Epha3	0.059671	0.31295	rgb(220,157,158)	1.5155	2,2
E2f1	Mt1	-0.059671	-0.21814	rgb(170,188,225)	1.454	2,2
Prrx1	Rin2	-0.059665	-0.2528	rgb(162,184,227)	1.454	2,2
Hif1a	Galr3	0.059663	0.23955	rgb(220,171,172)	1.5155	2,2
Smad3	Syt11	0.059651	0.19674	rgb(219,179,180)	1.5155	2,2
Zfp382	Klhl3	0.059646	0.38634	rgb(221,143,144)	1.5155	2,2
Stat2	Lrch1	0.059632	0.34047	rgb(221,152,153)	1.5155	2,2
Klf4	Rell1	0.059629	0.21407	rgb(219,176,177)	1.5155	2,2
Tulp3	Sdc3	0.059626	0.18451	rgb(219,182,182)	1.5155	2,2
Maf	Ccr5	0.059622	0.20387	rgb(219,178,178)	1.5155	2,2
Bach1	Arhgef17	0.05961	0.24159	rgb(220,171,171)	1.5155	2,2
Hbp1	B930041F14Rik	0.059604	0.32926	rgb(221,154,155)	1.5155	2,2
Tal2	Unc5cl	-0.059603	-0.28746	rgb(155,179,228)	1.4541	2,2
Spib	Alpk2	-0.059601	-0.23547	rgb(166,186,226)	1.4541	2,2
Zbtb33	Ptprj	0.059598	0.18552	rgb(219,182,182)	1.5155	2,2
Mtf2	Klrk1	-0.059598	-0.27727	rgb(157,180,228)	1.4541	2,2
Zbtb1	Sult2b1	0.059595	0.2528	rgb(220,169,169)	1.5155	2,2
Myb	Kcna3	-0.059594	-0.27931	rgb(156,180,228)	1.4541	2,2
Atmin	Prokr2	0.059585	0.26198	rgb(220,167,167)	1.5155	2,2
Nr4a1	Atp1a3	-0.059581	-0.29358	rgb(153,178,228)	1.4541	2,2
Zfp618	Ppap2a	0.05958	0.1896	rgb(219,181,181)	1.5155	2,2
Sox5	Mx2	0.059579	0.19062	rgb(219,181,181)	1.5155	2,2
Dbp	Slc11a1	0.059576	0.28848	rgb(220,162,162)	1.5155	2,2
Rfx3	Sik1	-0.059573	-0.21305	rgb(171,189,225)	1.4541	2,2
Zfp462	Pde6c	0.059572	0.37513	rgb(221,145,146)	1.5155	2,2
Junb	Zfp239	-0.059569	-0.20897	rgb(172,189,225)	1.4541	2,2
Meis3	Ssbp4	-0.059559	-0.16208	rgb(182,196,223)	1.4541	2,2
Nhlh1	Thrb	-0.059557	-0.22324	rgb(169,188,225)	1.4541	2,2
Foxf2	Asf1a	0.059547	0.15698	rgb(219,187,187)	1.5155	2,2
Rfx2	Ccdc126	-0.059547	-0.37003	rgb(137,168,231)	1.4541	None
Rela	Gm5544	0.059537	0.39246	rgb(221,142,143)	1.5155	2,2
Prdm9	Dram1	-0.059533	-0.34251	rgb(143,172,230)	1.4541	2,2
Jund	Ddit4	0.059529	0.14985	rgb(219,188,189)	1.5155	2,2
Sp140	Sell	-0.059528	-0.23445	rgb(166,186,226)	1.4541	2,2
Ddit3	D030018L15Rik	0.059516	0.47095	rgb(222,127,128)	1.5154	2,2
Myc	Dgki	0.059516	0.31702	rgb(220,156,157)	1.5154	None
Zfp532	Syde1	-0.059505	-0.26911	rgb(159,181,227)	1.4541	2,2
Bcl11b	Tnip2	-0.059501	-0.13863	rgb(187,199,222)	1.4541	2,2
Fosl2	Slc22a2	0.0595	0.26198	rgb(220,167,167)	1.5154	2,2
Zfp429	Dennd3	-0.0595	-0.15392	rgb(184,197,223)	1.4541	2,2
Zfhx3	Rasa4	-0.059498	-0.22528	rgb(168,187,226)	1.4541	2,2
Tcf7l2	Plxnc1	0.059497	0.24363	rgb(220,170,171)	1.5154	2,2
Nr4a2	Ebag9	0.059494	0.16004	rgb(219,186,187)	1.5154	2,2
Srebf2	Parp6	0.059492	0.17227	rgb(219,184,184)	1.5154	2,2
Fosb	Sema4d	0.059488	0.1631	rgb(219,186,186)	1.5154	2,2
Smad4	Ryr2	-0.059487	-0.28848	rgb(154,179,228)	1.4541	2,2
Zfp365	Lhpp	0.059485	0.22018	rgb(219,175,175)	1.5154	None
Topors	Serpinb1b	0.059482	0.16616	rgb(219,185,186)	1.5154	2,2
Sp140	Gpr56	-0.059477	-0.25178	rgb(162,184,227)	1.4541	2,2
Dbp	2900060B14Rik	0.059477	0.23038	rgb(220,173,173)	1.5154	2,2
Bcl6	Rapsn	0.059474	0.30683	rgb(220,158,159)	1.5154	2,2
Zfp651	Adcy5	0.059473	0.39653	rgb(221,141,142)	1.5154	2,2
Foxp1	Arhgap12	-0.059472	-0.24975	rgb(163,184,226)	1.4541	2,2
Pou5f2	4930562C15Rik	0.059468	0.34455	rgb(221,151,152)	1.5154	2,2
Foxa1	Lst1	0.059463	0.18247	rgb(219,182,183)	1.5154	2,2
