TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Jund	Samd9l	0.055088	0.11789	rgb(218,194,195)	1.5121	2,2
Tcf7l2	Thbs1	0.055087	0.33684	rgb(221,153,153)	1.5121	2,2
Zfp629	Bpnt1	-0.055084	-0.22211	rgb(169,188,225)	1.4552	2,2
Spib	Trim69	0.055082	0.39368	rgb(221,142,143)	1.5121	2,2
Etv5	Vcam1	0.055077	0.23368	rgb(220,172,173)	1.5121	2,2
Relb	Rasgef1b	-0.055075	-0.25895	rgb(161,183,227)	1.4552	2,2
Zfp511	1700084E18Rik	0.055063	0.28316	rgb(220,163,163)	1.512	2,2
Stat4	Fndc3a	0.05506	0.18421	rgb(219,182,182)	1.512	2,2
Zfp532	Igj	0.05506	0.28	rgb(220,164,164)	1.512	2,2
Zscan10	4930528A17Rik	-0.055059	-0.25368	rgb(162,184,227)	1.4552	2,2
Tulp2	Hrc	0.055056	0.29474	rgb(220,161,161)	1.512	2,2
Irf1	Isg20	0.05505	0.14105	rgb(219,190,190)	1.512	2,2
Klf5	Slc23a2	-0.055043	-0.18737	rgb(176,192,224)	1.4552	2,2
Sp7_Sp8...	Ccl9	0.055041	0.20737	rgb(219,177,178)	1.512	None
Dzip1	Cd180	0.05504	0.34105	rgb(221,152,153)	1.512	2,2
Fosb	Arhgap26	0.055031	0.33368	rgb(221,153,154)	1.512	2,2
Rel	Plekho2	0.05503	0.19684	rgb(219,179,180)	1.512	2,2
Creb3l2	D1Ertd622e	0.055027	0.32632	rgb(221,155,155)	1.512	2,2
Msc	Gpr82	0.055026	0.32947	rgb(221,154,155)	1.512	2,2
Mxi1	Id3	0.055025	0.25158	rgb(220,169,169)	1.512	2,2
Zfp39	Rpgrip1	0.055024	0.24316	rgb(220,171,171)	1.512	2,2
Rest	Hebp2	0.05502	0.21789	rgb(219,175,176)	1.512	2,2
Bcl11b	Litaf	0.055017	0.19684	rgb(219,179,180)	1.512	2,2
Cebpg	Muc13	0.055002	0.31474	rgb(220,157,158)	1.512	2,2
Myt1l	Rgs8	-0.054999	-0.30632	rgb(151,177,229)	1.4552	2,2
Klf10_Klf11	Fbxo30	0.054998	0.20737	rgb(219,177,178)	1.512	2,2
Cebpb	Aldh3a2	0.054997	0.21263	rgb(219,176,177)	1.512	2,2
Klf13	Stx1a	0.054997	0.16947	rgb(219,185,185)	1.512	2,2
Esr1	Upb1	0.054992	0.22737	rgb(220,174,174)	1.512	2,2
Trp73	Dio2	0.05499	0.29579	rgb(220,161,161)	1.512	2,2
Hsf1	Leprel4	-0.054984	-0.30632	rgb(151,177,229)	1.4552	2,2
Ovol2	4930539E08Rik	0.054983	0.18737	rgb(219,181,182)	1.512	2,2
Egr1	Opn3	0.054976	0.29368	rgb(220,161,161)	1.512	2,2
Nkx3-1	Dnm3	0.054972	0.25579	rgb(220,168,169)	1.512	2,2
Hhex	Il24	-0.054967	-0.19579	rgb(175,191,224)	1.4552	2,2
Stat2	Ankrd13c	0.054954	0.23579	rgb(220,172,172)	1.512	2,2
Rora	Ebf1	0.054945	0.21263	rgb(219,176,177)	1.512	2,2
Nfia	Sertad1	0.05494	0.20105	rgb(219,179,179)	1.512	2,2
Cxxc5	Ces2d-ps	0.054936	0.45368	rgb(222,130,131)	1.512	2,2
St18	Nefm	0.054935	0.32105	rgb(221,156,156)	1.512	2,2
Zbtb7b	Fbxo10	0.054934	0.20526	rgb(219,178,178)	1.512	2,2
Zfp715	Cstf2t	0.054933	0.17263	rgb(219,184,184)	1.512	2,2
Tead1	Pdzrn3	0.054932	0.37368	rgb(221,146,146)	1.512	2,2
Sp3	Tmem55b	0.054931	0.17895	rgb(219,183,183)	1.512	2,2
Nfe2	Padi2	0.054925	0.22421	rgb(219,174,175)	1.512	2,2
Bcl6b	Il10	0.054922	0.27368	rgb(220,165,165)	1.512	2,2
Srebf1	Vash1	0.054916	0.26526	rgb(220,166,167)	1.512	2,2
Foxq1	Csf2rb2	0.054915	0.28105	rgb(220,163,164)	1.512	2,2
Hif1a	Rasa4	0.054915	0.23789	rgb(220,172,172)	1.512	2,2
Foxh1	Havcr1	-0.054915	-0.35895	rgb(139,170,231)	1.4553	2,2
Fosl2	Bcl2l14	-0.054912	-0.20211	rgb(173,190,225)	1.4553	2,2
Tcf7l1	Rps6ka3	0.054912	0.22105	rgb(219,175,175)	1.512	2,2
Spib	F9	0.054909	0.24526	rgb(220,170,171)	1.512	2,2
Zfp874a	Tns4	-0.054905	-0.28211	rgb(156,180,228)	1.4553	2,2
Stat4	Socs1	0.054896	0.22632	rgb(219,174,174)	1.512	2,2
Sall3	BC065397	0.054894	0.18	rgb(219,183,183)	1.512	2,2
Hsf1	S1pr2	-0.05489	-0.23053	rgb(167,187,226)	1.4553	2,2
Egr2	Aldh1l2	0.054889	0.31579	rgb(220,157,157)	1.512	2,2
Nr4a2	Nsun6	0.054888	0.24737	rgb(220,170,170)	1.512	2,2
Sp7_Sp8...	Apobec2	0.054876	0.46526	rgb(222,128,129)	1.512	2,2
Rfx2	Ccdc141	0.054866	0.24526	rgb(220,170,171)	1.5119	2,2
Fosl2	Fam174b	0.054865	0.23895	rgb(220,171,172)	1.5119	2,2
Nr3c1	Rbp1	0.054861	0.41263	rgb(222,138,139)	1.5119	2,2
Foxo1	Aim1	0.05486	0.20842	rgb(219,177,178)	1.5119	2,2
Stat2	Ncoa2	0.054857	0.14947	rgb(219,188,189)	1.5119	2,2
Fosl1	Mfsd2a	0.054857	0.22211	rgb(219,175,175)	1.5119	2,2
L3mbtl3	Iyd	-0.054855	-0.21053	rgb(171,189,225)	1.4553	2,2
Nr3c1	Stard10	-0.054851	-0.15789	rgb(183,196,223)	1.4553	2,2
Rxra	Inca1	0.05484	0.20526	rgb(219,178,178)	1.5119	2,2
Phf1	Rell1	0.054836	0.22211	rgb(219,175,175)	1.5119	2,2
Zfp111	Ocrl	0.054834	0.19895	rgb(219,179,179)	1.5119	2,2
Zbtb7b	Dnajc21	0.05483	0.24211	rgb(220,171,171)	1.5119	2,2
Nr1h2_Nr1h3	Creg2	-0.054819	-0.24947	rgb(163,184,226)	1.4553	2,2
Pou2f2	Ddit4l	0.054816	0.14105	rgb(219,190,190)	1.5119	2,2
Meis1	Fam129a	-0.054814	-0.24737	rgb(163,184,226)	1.4553	2,2
Irf7	Clic4	0.054805	0.14737	rgb(219,189,189)	1.5119	2,2
Casz1	Arhgef6	-0.054798	-0.16421	rgb(181,195,223)	1.4553	2,2
Dbp	Nhs	-0.054797	-0.35684	rgb(140,170,231)	1.4553	2,2
Zfp334	Wdfy3	0.054797	0.20947	rgb(219,177,177)	1.5119	2,2
Ppard	Dmd	-0.054795	-0.31895	rgb(148,175,229)	1.4553	2,2
E2f1	Zfp239	0.054791	0.18947	rgb(219,181,181)	1.5119	2,2
Zfp35	Ulk2	-0.054789	-0.16211	rgb(182,196,223)	1.4553	2,2
Klf12	Nox1	-0.054789	-0.27684	rgb(157,180,228)	1.4553	2,2
Sp3	Inca1	0.054785	0.22105	rgb(219,175,175)	1.5119	2,2
Six3	Srpx2	0.054781	0.31579	rgb(220,157,157)	1.5119	2,2
Sox12	Nck2	0.05478	0.32737	rgb(221,154,155)	1.5119	2,2
Nfat5	Ccdc80	0.054774	0.32737	rgb(221,154,155)	1.5119	2,2
Sp2	Pawr	0.054772	0.23579	rgb(220,172,172)	1.5119	2,2
Zfp719	Frem2	-0.054766	-0.27895	rgb(156,180,228)	1.4553	2,2
Tcf4	Xrra1	0.054764	0.23579	rgb(220,172,172)	1.5119	None
Nfatc2	Runx2	0.054763	0.38211	rgb(221,144,145)	1.5119	2,2
Klf12	Dock4	-0.054763	-0.17579	rgb(179,194,224)	1.4553	2,2
Zfp219	Impa2	-0.054759	-0.16947	rgb(180,195,223)	1.4553	2,2
Mesp2	Apold1	0.054758	0.27053	rgb(220,165,166)	1.5119	2,2
Zfp39	Slc19a3	-0.054758	-0.32316	rgb(147,174,229)	1.4553	2,2
Klf11	Hey1	0.054754	0.24105	rgb(220,171,171)	1.5119	2,2
Srebf1	Pydc3	-0.054752	-0.20526	rgb(172,190,225)	1.4553	2,2
Zfp26	Rcor2	-0.054746	-0.21579	rgb(170,189,225)	1.4553	2,2
Myc	Dazap2	-0.054743	-0.27684	rgb(157,180,228)	1.4553	2,2
Klf6	Hvcn1	0.054734	0.30947	rgb(220,158,159)	1.5119	2,2
Egr2	Rab11fip5	0.054731	0.25895	rgb(220,168,168)	1.5119	2,2
Bach1	Sp6	0.05472	0.21474	rgb(219,176,176)	1.5119	2,2
Zfp57	Acy3	0.05472	0.36737	rgb(221,147,148)	1.5119	2,2
Zkscan1	Ric3	0.054719	0.19263	rgb(219,180,181)	1.5119	2,2
Glis2	Cxcl3	0.054713	0.35579	rgb(221,149,150)	1.5119	2,2
Stat1	Car5b	0.054712	0.13684	rgb(219,191,191)	1.5119	2,2
Gata1	Aard	-0.054711	-0.27158	rgb(158,181,227)	1.4554	2,2
Six1	Jph3	-0.054708	-0.39158	rgb(132,165,232)	1.4554	2,2
Runx1	Themis	0.054699	0.24	rgb(220,171,172)	1.5119	2,2
Sox15	Adamts20	0.054699	0.28421	rgb(220,163,163)	1.5119	2,2
Zfp277	Cybrd1	0.054695	0.25158	rgb(220,169,169)	1.5119	2,2
Sox21	Sgcg	0.054692	0.28	rgb(220,164,164)	1.5119	2,2
E2f1	Scyl2	-0.054685	-0.23579	rgb(166,186,226)	1.4554	2,2
Sall4	Icam5	-0.05467	-0.20632	rgb(172,190,225)	1.4554	2,2
Zfp281	Kdm2b	0.05467	0.24842	rgb(220,170,170)	1.5118	2,2
Nfat5	Nedd9	0.054664	0.30632	rgb(220,158,159)	1.5118	None
Glis3	Plb1	-0.054662	-0.32526	rgb(146,174,229)	1.4554	2,2
Fosl2	Cnksr3	0.054653	0.24421	rgb(220,170,171)	1.5118	2,2
Batf	Tnfrsf21	-0.05464	-0.21158	rgb(171,189,225)	1.4554	2,2
Foxp3	Rap2b	0.054638	0.25368	rgb(220,169,169)	1.5118	2,2
Elk3	Crip1	0.054636	0.21158	rgb(219,177,177)	1.5118	2,2
Gabpa	Fam114a2	-0.054634	-0.19053	rgb(176,192,224)	1.4554	2,2
Foxk2_Foxp1...	Zswim4	0.05463	0.20421	rgb(219,178,178)	1.5118	2,2
Rreb1	Apobec1	0.054627	0.15368	rgb(219,188,188)	1.5118	2,2
Hesx1	Rtp4	-0.054624	-0.18	rgb(178,193,224)	1.4554	2,2
Plscr1	Nupr1	0.054616	0.20421	rgb(219,178,178)	1.5118	2,2
Zfp467	Cdhr3	0.054615	0.38737	rgb(221,143,144)	1.5118	2,2
Foxh1	Sntb1	0.054607	0.24737	rgb(220,170,170)	1.5118	2,2
Nfat5	Nbea	0.054599	0.40105	rgb(221,140,141)	1.5118	2,2
Zfp60	Spp1	-0.054596	-0.28842	rgb(154,179,228)	1.4554	2,2
Twist1	Creg2	0.054593	0.30211	rgb(220,159,160)	1.5118	2,2
Scml4	Gpx3	0.054584	0.27053	rgb(220,165,166)	1.5118	2,2
Fosl2	Tcp11l2	0.054574	0.19895	rgb(219,179,179)	1.5118	2,2
Tead1	Rspo3	0.054572	0.37158	rgb(221,146,147)	1.5118	2,2
Egr1	Rps6ka2	-0.054572	-0.29053	rgb(154,179,228)	1.4554	2,2
Msc	Sema4c	0.054568	0.23579	rgb(220,172,172)	1.5118	2,2
Atmin	Kcna2	0.05456	0.25053	rgb(220,169,170)	1.5118	None
Casz1	App	0.05456	0.31579	rgb(220,157,157)	1.5118	2,2
Irf4	Aqp4	0.054555	0.28316	rgb(220,163,163)	1.5118	2,2
Atf2	Tyw1	-0.054555	-0.23684	rgb(166,186,226)	1.4554	2,2
Pou5f2	1700034I23Rik	0.054551	0.34	rgb(221,152,153)	1.5118	2,2
Ascl4	Ptprf	-0.054539	-0.24526	rgb(164,185,226)	1.4555	2,2
Zfp385a	Cmtm8	0.054536	0.29368	rgb(220,161,161)	1.5118	2,2
Rarg	B430319G15Rik	0.054534	0.34526	rgb(221,151,152)	1.5118	2,2
Dmrta2	Wnt11	0.05453	0.22632	rgb(219,174,174)	1.5118	2,2
Zfp219	Mapk11	0.054528	0.12947	rgb(218,192,193)	1.5118	2,2
Zfhx3	A1cf	0.054528	0.23895	rgb(220,171,172)	1.5118	2,2
Isl2	Sox6	0.054527	0.45474	rgb(222,130,131)	1.5118	2,2
Jun	Dusp2	-0.054516	-0.23053	rgb(167,187,226)	1.4555	2,2
Creb3l2	Pdcd1	0.054512	0.31895	rgb(221,156,157)	1.5118	2,2
Zfp90	Dcakd	-0.054505	-0.14105	rgb(186,198,222)	1.4555	2,2
Zbtb7b	Tacc2	0.054501	0.24421	rgb(220,170,171)	1.5118	2,2
Maf	Cxcr1	0.054497	0.21263	rgb(219,176,177)	1.5118	2,2
Ikzf5	Tmod1	-0.054492	-0.27684	rgb(157,180,228)	1.4555	2,2
Klf4	Paqr3	0.054488	0.24526	rgb(220,170,171)	1.5118	2,2
Zfp462	Pde6c	0.054479	0.32526	rgb(221,155,156)	1.5117	2,2
L3mbtl3	Sfmbt2	0.054473	0.20316	rgb(219,178,179)	1.5117	2,2
Etv4	Zscan29	-0.054471	-0.21263	rgb(171,189,225)	1.4555	2,2
Nr4a2	Ptprf	-0.05447	-0.22737	rgb(168,187,226)	1.4555	2,2
Sox12	Hist1h1t	0.054468	0.27895	rgb(220,164,164)	1.5117	2,2
Plagl1	Nfe2l2	-0.054457	-0.23684	rgb(166,186,226)	1.4555	2,2
Ikzf4	Larp4b	0.054456	0.18	rgb(219,183,183)	1.5117	2,2
Zfp651	Podnl1	-0.054454	-0.27263	rgb(158,181,227)	1.4555	2,2
Creb3l1	Eml1	0.054448	0.23158	rgb(220,173,173)	1.5117	2,2
Tead3	Fbln1	-0.054439	-0.21474	rgb(170,189,225)	1.4555	2,2
Glis2	Tns4	-0.054438	-0.29474	rgb(153,178,228)	1.4555	2,2
Fosb	Itgam	0.054437	0.40526	rgb(221,140,140)	1.5117	2,2
Foxp3	Tceal3	0.054437	0.30737	rgb(220,158,159)	1.5117	2,2
Sp3	Tmtc4	0.054436	0.38105	rgb(221,144,145)	1.5117	2,2
Rela	Synpo	0.054433	0.29053	rgb(220,162,162)	1.5117	2,2
Atf3	Arsg	-0.054432	-0.30526	rgb(151,177,229)	1.4555	2,2
Pknox1	Bcl2	0.054431	0.21053	rgb(219,177,177)	1.5117	2,2
Nr3c1	Pgm1	-0.054422	-0.23789	rgb(165,186,226)	1.4555	2,2
Arid3a	Ptprc	0.054422	0.17158	rgb(219,184,185)	1.5117	2,2
Mlxipl	Cdkl3	-0.054419	-0.29158	rgb(154,179,228)	1.4555	2,2
Maf	Sytl1	0.054418	0.18632	rgb(219,181,182)	1.5117	2,2
Zfhx2	Adam12	0.054415	0.20737	rgb(219,177,178)	1.5117	2,2
Sp3	Tgm1	0.054404	0.18632	rgb(219,181,182)	1.5117	2,2
Rxra	Tmem35	0.054401	0.18316	rgb(219,182,182)	1.5117	2,2
Cxxc5	Cd180	0.054397	0.23368	rgb(220,172,173)	1.5117	2,2
Zfp704	Tgfa	0.054397	0.31053	rgb(220,158,158)	1.5117	2,2
Nr4a1	Slc25a35	-0.054392	-0.26632	rgb(159,182,227)	1.4555	2,2
Rel	Gm10584	-0.054387	-0.4	rgb(130,164,232)	1.4555	2,2
Rfx2	Arhgef17	0.054374	0.24211	rgb(220,171,171)	1.5117	2,2
Atf2	Tm9sf4	-0.054373	-0.32632	rgb(146,174,229)	1.4555	2,2
Zfp827	Tm9sf4	0.054369	0.26421	rgb(220,167,167)	1.5117	2,2
Junb	Bmp2k	0.054367	0.22211	rgb(219,175,175)	1.5117	2,2
Zfp148	Dbt	-0.054352	-0.16526	rgb(181,195,223)	1.4555	2,2
Meis3	Lysmd4	0.054349	0.12316	rgb(218,193,194)	1.5117	2,2
Stat5b	Slc22a2	-0.054343	-0.30632	rgb(151,177,229)	1.4556	2,2
Zfp526	Oas1d	-0.054341	-0.25053	rgb(163,184,227)	1.4556	2,2
Klf7	Dip2b	-0.05433	-0.27684	rgb(157,180,228)	1.4556	None
Gm13157	Amz1	-0.054328	-0.24105	rgb(165,185,226)	1.4556	2,2
Zfp28	Ccl3	-0.054323	-0.18421	rgb(177,193,224)	1.4556	2,2
Foxj1	Tbc1d30	-0.054309	-0.26316	rgb(160,182,227)	1.4556	2,2
Bcl6	Flna	0.054306	0.15895	rgb(219,187,187)	1.5117	2,2
Pou6f1	Zfp827	-0.054305	-0.25789	rgb(161,183,227)	1.4556	2,2
Zfp57	Cdh3	0.054301	0.29684	rgb(220,160,161)	1.5117	2,2
Irf8	Glipr2	0.0543	0.15789	rgb(219,187,187)	1.5117	None
Thap1	Klf13	-0.054299	-0.17368	rgb(179,194,224)	1.4556	2,2
Zfp618	Mettl8	0.054298	0.24421	rgb(220,170,171)	1.5117	2,2
Mxi1	Stk39	-0.054297	-0.23474	rgb(166,186,226)	1.4556	2,2
Rorc	Impg2	0.054295	0.21158	rgb(219,177,177)	1.5117	2,2
Etv5	Lmo1	-0.054292	-0.34947	rgb(141,171,230)	1.4556	2,2
Sp2	Zdhhc18	-0.054291	-0.17053	rgb(180,194,223)	1.4556	2,2
Gfi1	Sox4	-0.054289	-0.21789	rgb(170,188,225)	1.4556	2,2
Glis1	Fkrp	-0.054286	-0.18316	rgb(177,193,224)	1.4556	2,2
Ikzf5	Rasgef1a	-0.054271	-0.16421	rgb(181,195,223)	1.4556	2,2
Fosl1	Anxa2	0.054261	0.10842	rgb(218,196,197)	1.5116	2,2
Cux1	Ccdc141	0.054254	0.25895	rgb(220,168,168)	1.5116	2,2
Mitf	Wdr81	0.054251	0.21789	rgb(219,175,176)	1.5116	2,2
Zfp874a	Zfp750	0.054247	0.20316	rgb(219,178,179)	1.5116	2,2
Erg	Fgl2	0.054244	0.18947	rgb(219,181,181)	1.5116	2,2
Zfp219	Prss46	0.05424	0.35895	rgb(221,148,149)	1.5116	2,2
Spib	Cadm4	0.054239	0.35368	rgb(221,149,150)	1.5116	2,2
Rag1	Smad6	0.054238	0.41368	rgb(222,138,139)	1.5116	2,2
Ncoa2	Pde8a	0.054227	0.24842	rgb(220,170,170)	1.5116	2,2
Rxra	Tox	0.054226	0.29684	rgb(220,160,161)	1.5116	2,2
Zfp219	Lmo1	-0.054225	-0.38842	rgb(133,166,232)	1.4556	2,2
Ahr	Tarsl2	0.054201	0.37263	rgb(221,146,147)	1.5116	2,2
Zfp449	Inca1	0.054201	0.19263	rgb(219,180,181)	1.5116	2,2
Maf	Ifitm3	0.054201	0.23579	rgb(220,172,172)	1.5116	2,2
Sp4	Slco4a1	0.054199	0.22632	rgb(219,174,174)	1.5116	2,2
Zbtb7a	Kdm6b	0.054197	0.14737	rgb(219,189,189)	1.5116	2,2
Mlxipl	Naglu	-0.054187	-0.25474	rgb(162,183,227)	1.4556	2,2
Sox12	Abcb1a	0.054179	0.18737	rgb(219,181,182)	1.5116	2,2
Stat5b	Id2	0.054179	0.24	rgb(220,171,172)	1.5116	2,2
Prdm8	Pm20d1	0.054175	0.38842	rgb(221,143,144)	1.5116	2,2
Nfat5	Pgm2	0.054173	0.15053	rgb(219,188,189)	1.5116	2,2
Tead3	Sms	0.054168	0.24632	rgb(220,170,170)	1.5116	2,2
Zfp108	Mesp2	0.054168	0.38421	rgb(221,144,144)	1.5116	2,2
Clock	Aste1	0.054165	0.30316	rgb(220,159,160)	1.5116	2,2
Ovol1	Gpr161	-0.05415	-0.29579	rgb(153,178,228)	1.4557	2,2
Runx1	1700065D16Rik	-0.054148	-0.28947	rgb(154,179,228)	1.4557	2,2
Zbtb7a	Zhx3	0.05414	0.30632	rgb(220,158,159)	1.5116	2,2
Nr1d2	Lphn2	-0.054139	-0.27684	rgb(157,180,228)	1.4557	2,2
Zfp612	Myh7	0.054138	0.35684	rgb(221,149,150)	1.5116	2,2
Fosl1	Opn3	-0.054134	-0.28842	rgb(154,179,228)	1.4557	2,2
Egr1	Fam178b	0.054133	0.34842	rgb(221,150,151)	1.5116	2,2
Six5	C2cd3	0.054128	0.19263	rgb(219,180,181)	1.5116	2,2
Zfp473	Uaca	0.05412	0.18947	rgb(219,181,181)	1.5116	2,2
Jund	Abca8b	0.05412	0.35579	rgb(221,149,150)	1.5116	2,2
Mafg	Rab11fip1	-0.054117	-0.27579	rgb(157,181,227)	1.4557	2,2
Klf4	Ccnd3	0.054109	0.18	rgb(219,183,183)	1.5116	2,2
Nfe2l2	Itgb8	0.054107	0.34421	rgb(221,151,152)	1.5116	2,2
Hsf1	Tmem221	-0.054107	-0.19579	rgb(175,191,224)	1.4557	None
Dr1	Mpzl3	0.054098	0.23579	rgb(220,172,172)	1.5115	2,2
Zfp503	Ntn4	0.054089	0.37368	rgb(221,146,146)	1.5115	2,2
Fosl2	Ccl20	-0.054088	-0.28737	rgb(155,179,228)	1.4557	2,2
Nhlh1	Nt5dc1	-0.054084	-0.19368	rgb(175,191,224)	1.4557	2,2
Snai2	Gipc3	0.054082	0.29579	rgb(220,161,161)	1.5115	2,2
Zfp219	Plcxd1	0.054082	0.22	rgb(219,175,175)	1.5115	2,2
Runx3	Fam26f	0.054073	0.30105	rgb(220,159,160)	1.5115	2,2
Elf1	Megf8	-0.054072	-0.18526	rgb(177,193,224)	1.4557	2,2
Ets1	Naca	0.05406	0.22316	rgb(219,174,175)	1.5115	2,2
Egr2	Col7a1	0.054058	0.39474	rgb(221,142,142)	1.5115	2,2
Ascl4	Gjb2	0.054057	0.21789	rgb(219,175,176)	1.5115	2,2
Zfp280b	Nudt6	0.054055	0.26421	rgb(220,167,167)	1.5115	2,2
Gabpa	Paqr3	-0.054053	-0.22632	rgb(168,187,226)	1.4557	2,2
Stat2	Syn1	-0.054051	-0.12421	rgb(190,201,222)	1.4557	2,2
Snai3	Kcnmb1	-0.054049	-0.38842	rgb(133,166,232)	1.4557	2,2
Batf	Snapc1	0.054046	0.29053	rgb(220,162,162)	1.5115	2,2
Aebp2	Ly6e	-0.054046	-0.30211	rgb(151,177,228)	1.4557	2,2
Cebpg	1500009L16Rik	-0.054045	-0.18316	rgb(177,193,224)	1.4557	2,2
Jun	Dlgap1	0.054041	0.42632	rgb(222,136,136)	1.5115	2,2
Glis3	Sh2d1b1	-0.054041	-0.31895	rgb(148,175,229)	1.4557	2,2
Meis2	Dcaf17	0.054037	0.19579	rgb(219,180,180)	1.5115	2,2
Thrb	Rel	0.054033	0.18211	rgb(219,182,183)	1.5115	2,2
Sox5	Myof	-0.054029	-0.24105	rgb(165,185,226)	1.4557	2,2
Sp140	Snord89	-0.054021	-0.22105	rgb(169,188,225)	1.4557	2,2
Litaf	Enthd1	0.054018	0.19789	rgb(219,179,180)	1.5115	2,2
Foxn2	Zcchc2	-0.054016	-0.16211	rgb(182,196,223)	1.4557	2,2
Hsf1	Utf1	0.054011	0.19579	rgb(219,180,180)	1.5115	2,2
Crebl2	Gad1	0.054011	0.24	rgb(220,171,172)	1.5115	2,2
Msx2	Etv1	0.054008	0.34947	rgb(221,150,151)	1.5115	2,2
Ascl2	Tns1	0.054006	0.17474	rgb(219,184,184)	1.5115	2,2
Bcl6	Art2b	-0.054001	-0.27579	rgb(157,181,227)	1.4557	2,2
Foxo3	Plcg1	0.053996	0.15158	rgb(219,188,188)	1.5115	2,2
Patz1	Itgb3bp	-0.053996	-0.15789	rgb(183,196,223)	1.4557	2,2
Zfp467	Cd101	0.05399	0.26947	rgb(220,166,166)	1.5115	2,2
Lef1	Tex14	0.053987	0.32737	rgb(221,154,155)	1.5115	2,2
Otx1	Acbd7	0.053987	0.24	rgb(220,171,172)	1.5115	2,2
Foxp3	Rrad	0.053986	0.20842	rgb(219,177,178)	1.5115	2,2
Six5	Hdac9	-0.05398	-0.28316	rgb(156,180,228)	1.4557	2,2
Csrnp1	Stat3	0.053976	0.29789	rgb(220,160,161)	1.5115	2,2
Rreb1	Maoa	-0.053976	-0.26737	rgb(159,182,227)	1.4557	2,2
Zfp532	Cecr2	0.053972	0.28211	rgb(220,163,164)	1.5115	2,2
Klf9	Fgd4	-0.053972	-0.32737	rgb(146,174,229)	1.4557	2,2
Zfp111	Eng	0.053971	0.24211	rgb(220,171,171)	1.5115	2,2
Stat3	Tmem88b	0.053966	0.29789	rgb(220,160,161)	1.5115	2,2
Irf1	Epb4.1l5	0.053966	0.25789	rgb(220,168,168)	1.5115	2,2
Tshz2	Dlc1	0.053962	0.16421	rgb(219,186,186)	1.5115	2,2
Hmga1	Tekt2	0.05396	0.10632	rgb(218,197,197)	1.5115	2,2
Mtf2	Gpr141	-0.05396	-0.19789	rgb(174,191,225)	1.4557	2,2
Dlx3	Lct	0.053959	0.33579	rgb(221,153,154)	1.5115	2,2
Gata3	Sepw1	0.053957	0.18421	rgb(219,182,182)	1.5115	2,2
Thap1	Gpr114	-0.053955	-0.19053	rgb(176,192,224)	1.4558	2,2
Prdm9	Plekha6	0.053955	0.30316	rgb(220,159,160)	1.5115	2,2
Irf5	Zfp426	0.053953	0.22211	rgb(219,175,175)	1.5115	2,2
Ets1	Tspan6	0.053952	0.28105	rgb(220,163,164)	1.5115	2,2
E2f4	Tmem158	0.053951	0.21789	rgb(219,175,176)	1.5115	2,2
Zbtb44	Yif1b	-0.053923	-0.18105	rgb(178,193,224)	1.4558	2,2
Npas2	Gpr56	-0.053923	-0.27053	rgb(158,181,227)	1.4558	2,2
Crebl2	Slc15a1	0.053922	0.32842	rgb(221,154,155)	1.5115	2,2
Zfp873	Kcnj13	0.053914	0.28737	rgb(220,162,163)	1.5115	2,2
Ikzf3	Prokr2	-0.053911	-0.26105	rgb(160,183,227)	1.4558	2,2
Zbtb7b	Ripk2	-0.053908	-0.20842	rgb(172,189,225)	1.4558	2,2
Batf3	Tnfrsf18	0.053903	0.14737	rgb(219,189,189)	1.5114	2,2
Fli1	Ears2	-0.0539	-0.27263	rgb(158,181,227)	1.4558	2,2
Irf1	Armc3	0.053899	0.28211	rgb(220,163,164)	1.5114	2,2
Glis2	Akr1c12	0.053896	0.31895	rgb(221,156,157)	1.5114	2,2
Erf	Ccl25	0.053882	0.25053	rgb(220,169,170)	1.5114	2,2
Nfat5	Igfbp7	0.053882	0.28316	rgb(220,163,163)	1.5114	2,2
Zbtb10	Pltp	-0.053881	-0.25895	rgb(161,183,227)	1.4558	2,2
Twist1	Ccdc155	0.053873	0.29053	rgb(220,162,162)	1.5114	None
Zfp612	Lrig3	0.053866	0.43895	rgb(222,133,134)	1.5114	2,2
Topors	Zfp532	0.053863	0.35158	rgb(221,150,151)	1.5114	2,2
Hif3a	Serpinc1	-0.053852	-0.19895	rgb(174,191,225)	1.4558	2,2
Six1	Eef2k	0.053839	0.22316	rgb(219,174,175)	1.5114	2,2
Tbx21	Nppc	-0.053839	-0.21789	rgb(170,188,225)	1.4558	2,2
Rfx2	Trim46	0.053833	0.19579	rgb(219,180,180)	1.5114	2,2
2810021J22Rik	Zfp612	0.053832	0.26105	rgb(220,167,168)	1.5114	2,2
Stat5b	Lclat1	-0.053831	-0.19474	rgb(175,191,224)	1.4558	2,2
Irf4	Rapgef5	-0.053828	-0.26947	rgb(159,181,227)	1.4558	2,2
Atf5	Fbxo30	0.053826	0.2	rgb(219,179,179)	1.5114	2,2
Rfx2	Rpn1	0.053826	0.21684	rgb(219,176,176)	1.5114	2,2
Myc	Basp1	-0.053824	-0.35474	rgb(140,170,230)	1.4558	2,2
Zfp651	Rbm24	0.053816	0.31158	rgb(220,157,158)	1.5114	None
Zfp263	C2cd4a	0.053809	0.36105	rgb(221,148,149)	1.5114	2,2
Atf6	Gucy1b3	-0.053805	-0.34842	rgb(141,171,230)	1.4558	2,2
