TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Foxp2	Tle1	-0.050608	-0.2204	rgb(169,188,225)	1.4695	2,2
Kdm5b	Sun1	0.050583	0.20328	rgb(219,178,179)	1.5206	None
Hoxd11	Pfkp	-0.050576	-0.21469	rgb(170,189,225)	1.4695	2,2
Spib	Prkca	0.050571	0.23252	rgb(220,173,173)	1.5206	2,2
Six5	Rbpj	-0.050567	-0.23395	rgb(166,186,226)	1.4695	2,2
Atf3	Alpk2	0.050562	0.22896	rgb(220,173,174)	1.5206	2,2
Cxxc5	Arid3a	-0.050562	-0.18117	rgb(178,193,224)	1.4695	2,2
Aebp2	B4galnt1	-0.050547	-0.2097	rgb(171,189,225)	1.4695	2,2
Glis3	Ccl1	-0.050538	-0.35592	rgb(140,170,231)	1.4695	2,2
Spib	Tapbpl	0.050537	0.24608	rgb(220,170,170)	1.5206	2,2
Foxf2	Pvt1	-0.050537	-0.27104	rgb(158,181,227)	1.4695	None
Prdm16	Wdr1	0.050534	0.25892	rgb(220,168,168)	1.5206	2,2
Irf1	Ptp4a1	0.050527	0.36377	rgb(221,148,148)	1.5206	2,2
Zfp219	Nppc	-0.050517	-0.2418	rgb(165,185,226)	1.4695	2,2
Gabpa	Sptlc1	0.050514	0.29315	rgb(220,161,162)	1.5206	None
Phf1	Cd7	0.05049	0.2475	rgb(220,170,170)	1.5205	2,2
Zfp651	Dzip1	0.050483	0.28388	rgb(220,163,163)	1.5205	2,2
Zfp526	Ormdl1	-0.05048	-0.25606	rgb(161,183,227)	1.4696	2,2
Smad3	Tubgcp5	0.050467	0.2689	rgb(220,166,166)	1.5205	2,2
Meis2	Twsg1	0.050451	0.22825	rgb(220,173,174)	1.5205	2,2
Klf2	Abca1	-0.050447	-0.32454	rgb(147,174,229)	1.4696	2,2
Zfp148	Ifngr2	0.050443	0.2689	rgb(220,166,166)	1.5205	2,2
Tulp3	Cd84	-0.050441	-0.2689	rgb(159,182,227)	1.4696	2,2
Tcf7l2	Pde8a	0.050426	0.29173	rgb(220,161,162)	1.5205	2,2
Atf3	Mmd	0.05042	0.35093	rgb(221,150,151)	1.5205	2,2
Zfp444	Sox4	0.050417	0.2796	rgb(220,164,164)	1.5205	2,2
Zfp960	Tnni1	-0.050415	-0.30884	rgb(150,176,229)	1.4696	2,2
Dbp	Lgals7	0.050406	0.23966	rgb(220,171,172)	1.5205	2,2
Foxb1	Tex15	0.050395	0.30884	rgb(220,158,159)	1.5205	None
Zfp827	Lad1	0.050389	0.27104	rgb(220,165,166)	1.5205	2,2
Foxf2	Aacs	0.050378	0.29957	rgb(220,160,160)	1.5205	2,2
Gabpa	Vps37b	-0.050359	-0.17832	rgb(178,193,224)	1.4696	2,2
Nfia	Ifnar1	0.050352	0.16262	rgb(219,186,186)	1.5205	2,2
Etv5	Hif1a	0.050351	0.15193	rgb(219,188,188)	1.5205	2,2
Zfp219	Qser1	0.050344	0.18331	rgb(219,182,182)	1.5205	2,2
Cebpg	Arid5a	0.050335	0.13909	rgb(219,190,191)	1.5205	2,2
Klf7	Rnf149	-0.050323	-0.19615	rgb(174,191,224)	1.4696	2,2
Zfp280b	Ypel3	-0.05031	-0.13338	rgb(188,199,222)	1.4696	2,2
Zfp334	Plekha1	-0.0503	-0.2525	rgb(162,184,227)	1.4696	2,2
Rela	Siah1a	-0.050286	-0.23395	rgb(166,186,226)	1.4697	2,2
Sp9	Slc2a3	0.050267	0.20185	rgb(219,178,179)	1.5204	2,2
Zfp667	Cdk5r1	-0.05026	-0.23395	rgb(166,186,226)	1.4697	2,2
Runx3	Kcna3	-0.050247	-0.21041	rgb(171,189,225)	1.4697	2,2
Tcf12	Itpr3	0.050247	0.13623	rgb(218,191,191)	1.5204	2,2
Junb	Txk	0.050242	0.28245	rgb(220,163,164)	1.5204	2,2
Zfp879	Notch2	-0.050239	-0.29957	rgb(152,177,228)	1.4697	2,2
Zbed3	Nfkbia	-0.050235	-0.23966	rgb(165,185,226)	1.4697	2,2
Mlxipl	Stk4	0.050222	0.3174	rgb(220,156,157)	1.5204	2,2
Gata2	Pvt1	0.050218	0.29601	rgb(220,160,161)	1.5204	2,2
Sp3	Haus8	0.050211	0.30956	rgb(220,158,158)	1.5204	None
Casz1	Mmd	-0.050195	-0.36163	rgb(139,169,231)	1.4697	2,2
Zfp219	Prnp	0.050192	0.29315	rgb(220,161,162)	1.5204	2,2
Nfkb2	Pdxp	0.050188	0.25678	rgb(220,168,168)	1.5204	2,2
Foxa1	Opn3	-0.050184	-0.23324	rgb(166,186,226)	1.4697	2,2
Six3	Ccl4	0.05017	0.20613	rgb(219,178,178)	1.5204	2,2
Tead1	Cebpg	-0.050161	-0.24322	rgb(164,185,226)	1.4697	2,2
Nfatc1	Igf2r	0.050157	0.25963	rgb(220,167,168)	1.5204	2,2
Smad4	Slc4a8	0.050152	0.13552	rgb(218,191,191)	1.5204	2,2
2810021J22Rik	Ninj1	-0.050128	-0.21113	rgb(171,189,225)	1.4697	2,2
Sp3	Cog6	0.050125	0.27532	rgb(220,164,165)	1.5204	2,2
Zbtb1	Psme2	0.050124	0.16904	rgb(219,185,185)	1.5204	2,2
Stat2	Phlpp1	0.050115	0.25535	rgb(220,168,169)	1.5203	2,2
Smad4	Kif3a	-0.050094	-0.1883	rgb(176,192,224)	1.4697	2,2
Zbtb20	Batf	-0.050092	-0.3174	rgb(148,175,229)	1.4697	2,2
Tbx21	Nts	-0.05009	-0.40086	rgb(130,164,232)	1.4698	2,2
Zfp511	Pten	-0.050064	-0.20257	rgb(173,190,225)	1.4698	None
Etv6	Gnptab	-0.050058	-0.28103	rgb(156,180,228)	1.4698	2,2
Rag1	Tapbpl	-0.050046	-0.2582	rgb(161,183,227)	1.4698	2,2
Foxp3	Rraga	0.050027	0.2475	rgb(220,170,170)	1.5203	2,2
Satb2	Rbmx	0.050025	0.25178	rgb(220,169,169)	1.5203	2,2
Irf7	Ptprj	0.050019	0.22611	rgb(219,174,174)	1.5203	2,2
Ppard	Tnf	0.050019	0.30456	rgb(220,159,159)	1.5203	2,2
Nr3c1	Maff	0.050005	0.21469	rgb(219,176,176)	1.5203	2,2
Ncoa1	Il15ra	-0.050004	-0.14479	rgb(186,198,223)	1.4698	2,2
Jund	Tubgcp5	0.05	0.17332	rgb(219,184,184)	1.5203	2,2
Arid3a	Lrba	0.049984	0.21826	rgb(219,175,176)	1.5203	2,2
Pknox1	Pde2a	0.049977	0.21398	rgb(219,176,177)	1.5203	2,2
Rag1	Ivd	-0.049968	-0.28531	rgb(155,179,228)	1.4698	2,2
Stat3	Igfbp7	-0.049966	-0.28031	rgb(156,180,228)	1.4698	2,2
Zfp652	Tex15	0.049965	0.24964	rgb(220,169,170)	1.5203	2,2
Nr4a3	Mapk6	-0.049952	-0.20685	rgb(172,190,225)	1.4698	2,2
Rel	Bbc3	0.049946	0.2475	rgb(220,170,170)	1.5203	2,2
Dr1	Ppm1d	0.049938	0.30243	rgb(220,159,160)	1.5203	2,2
Sgsm2	Hopx	0.049933	0.19472	rgb(219,180,180)	1.5203	2,2
Bbx	Pltp	0.049931	0.29387	rgb(220,161,161)	1.5203	2,2
Aebp2	Ppm1d	-0.049921	-0.28959	rgb(154,179,228)	1.4698	2,2
Ahctf1	Pfkp	0.049919	0.20114	rgb(219,179,179)	1.5203	2,2
Jun	Gabbr1	0.04991	0.17832	rgb(219,183,183)	1.5202	2,2
Pparg	Hlcs	0.049901	0.2689	rgb(220,166,166)	1.5202	2,2
Ppara	Satb1	0.049875	0.27889	rgb(220,164,164)	1.5202	2,2
Esrra	Tnfrsf1a	-0.049864	-0.21041	rgb(171,189,225)	1.4699	2,2
Atf3	Inpp5a	0.049863	0.28959	rgb(220,162,162)	1.5202	2,2
Sp4	App	0.049851	0.36091	rgb(221,148,149)	1.5202	2,2
Zfp219	Pgam1	-0.04985	-0.30029	rgb(152,177,228)	1.4699	None
Foxa1	Wwp1	0.049844	0.19044	rgb(219,181,181)	1.5202	2,2
Jun	Rtn4	0.04984	0.23466	rgb(220,172,173)	1.5202	2,2
Elk3	Slc14a1	-0.049838	-0.30742	rgb(150,176,229)	1.4699	None
Egr1	Tle1	-0.049836	-0.16191	rgb(182,196,223)	1.4699	None
Zfp148	Stat3	0.049827	0.39658	rgb(221,141,142)	1.5202	2,2
Zbtb7b	Hspa4l	0.049804	0.2418	rgb(220,171,171)	1.5202	2,2
Isl2	Jmjd6	-0.049798	-0.30813	rgb(150,176,229)	1.4699	2,2
Sp3	Creb3l2	0.049797	0.21826	rgb(219,175,176)	1.5202	2,2
Zfp148	Cmah	0.049794	0.31241	rgb(220,157,158)	1.5202	None
Zfp354c	Map3k5	0.049793	0.23823	rgb(220,171,172)	1.5202	2,2
Etv5	Mpdu1	-0.04979	-0.21683	rgb(170,188,225)	1.4699	None
Rreb1	Erc1	-0.049777	-0.19401	rgb(175,191,224)	1.4699	None
Sp3	Actn1	-0.049768	-0.29601	rgb(153,178,228)	1.4699	2,2
Tbx21	Ptprf	0.049768	0.20399	rgb(219,178,178)	1.5202	2,2
Zfp91	Acsl6	-0.049765	-0.20827	rgb(172,190,225)	1.4699	2,2
Litaf	Decr1	0.049763	0.15335	rgb(219,188,188)	1.5202	2,2
Hic1	Socs1	0.049758	0.29743	rgb(220,160,161)	1.5202	2,2
Zbtb7a	Vapb	-0.049756	-0.24251	rgb(164,185,226)	1.4699	2,2
Lyl1_Tal2	Tes	0.049756	0.31812	rgb(220,156,157)	1.5202	2,2
Irf2	Ppp3cc	-0.049752	-0.1719	rgb(180,194,224)	1.4699	2,2
Klf4	Ass1	0.049747	0.21255	rgb(219,176,177)	1.5202	2,2
Dbp	Rhoq	-0.049735	-0.21683	rgb(170,188,225)	1.4699	2,2
Zfp667	Ctla2b	0.049731	0.2582	rgb(220,168,168)	1.5202	2,2
Vax2	Usp22	-0.049702	-0.25892	rgb(161,183,227)	1.4699	2,2
Hbp1	Ptprcap	0.049689	0.15621	rgb(219,187,187)	1.5201	2,2
Mtf2	Plac8	-0.049682	-0.29743	rgb(152,178,228)	1.47	2,2
Irf1	Ptprj	-0.049658	-0.20542	rgb(172,190,225)	1.47	2,2
Stat3	Tnfaip8	-0.049646	-0.22254	rgb(169,188,225)	1.47	2,2
Bbx	Sdcbp2	0.049644	0.21683	rgb(219,176,176)	1.5201	2,2
Trp53	Ormdl1	0.049641	0.25678	rgb(220,168,168)	1.5201	2,2
Gli1	Tmc6	-0.049615	-0.34308	rgb(143,172,230)	1.47	2,2
Rreb1	Vim	0.049604	0.14979	rgb(219,188,189)	1.5201	2,2
Lhx6	Cndp2	0.049603	0.20542	rgb(219,178,178)	1.5201	2,2
Klf2	Slc16a6	0.049593	0.36876	rgb(221,147,147)	1.5201	2,2
Egr2	Snx11	-0.049589	-0.31384	rgb(149,176,229)	1.47	2,2
Zfp518a	Ccdc92	-0.049581	-0.22682	rgb(168,187,226)	1.47	2,2
Zfp120	Ing2	0.04958	0.23466	rgb(220,172,173)	1.5201	2,2
Terf1	Cdkn2c	0.049578	0.24465	rgb(220,170,171)	1.5201	2,2
Rela	Gypc	0.049577	0.24251	rgb(220,171,171)	1.5201	2,2
Rora	Spry1	-0.049557	-0.2632	rgb(160,182,227)	1.47	2,2
Zfp202	Tprkb	-0.049554	-0.22825	rgb(167,187,226)	1.47	2,2
Sp140	Ifitm1	-0.049553	-0.22325	rgb(169,188,225)	1.47	2,2
Arnt2	Slc19a2	0.049549	0.26462	rgb(220,166,167)	1.5201	2,2
Gata2	Cmtm7	-0.049548	-0.20756	rgb(172,190,225)	1.47	2,2
Stat3	Nrip1	-0.049536	-0.26248	rgb(160,182,227)	1.47	2,2
Srf	Tnf	0.049531	0.27675	rgb(220,164,165)	1.5201	2,2
Stat3	Trp53i13	0.049524	0.20756	rgb(219,177,178)	1.5201	2,2
Dr1	Nupr1	-0.049513	-0.30813	rgb(150,176,229)	1.47	2,2
Ahctf1	Map3k8	-0.049512	-0.23181	rgb(167,186,226)	1.47	None
L3mbtl3	Pacsin1	0.04951	0.22468	rgb(219,174,175)	1.52	2,2
Klf4	Anln	0.049505	0.07632	rgb(218,202,203)	1.52	2,2
Mafb	Nr4a3	-0.0495	-0.22611	rgb(168,187,226)	1.47	None
Stat1	Rps6ka3	0.049486	0.24822	rgb(220,170,170)	1.52	2,2
Terf1	Nkain1	-0.049482	-0.22967	rgb(167,187,226)	1.4701	2,2
Zfp532	Pex19	0.049477	0.28745	rgb(220,162,163)	1.52	2,2
Nr3c1	Rpl10a	-0.049475	-0.15835	rgb(183,196,223)	1.4701	2,2
Stat4	Ripk1	0.04947	0.19401	rgb(219,180,180)	1.52	2,2
Tcf3	Plxnc1	0.04947	0.20756	rgb(219,177,178)	1.52	2,2
Sgsm2	Abca1	-0.049453	-0.27389	rgb(158,181,227)	1.4701	2,2
Pknox1	Rpn1	-0.04945	-0.25321	rgb(162,184,227)	1.4701	None
Zfp511	Ankrd13c	-0.049449	-0.25464	rgb(162,183,227)	1.4701	2,2
Zfp11	Slc16a6	0.049444	0.38659	rgb(221,143,144)	1.52	2,2
Foxn2	Ptpn1	-0.049426	-0.18402	rgb(177,193,224)	1.4701	2,2
Nfkb2	Rhbdf1	0.049425	0.18688	rgb(219,181,182)	1.52	2,2
Batf	Spry1	-0.049423	-0.23324	rgb(166,186,226)	1.4701	2,2
Gata2	Iqgap2	0.049422	0.22753	rgb(220,174,174)	1.52	2,2
Rorc	Slc39a14	0.049421	0.19686	rgb(219,179,180)	1.52	2,2
Zfp90	Arhgap12	0.049419	0.18545	rgb(219,182,182)	1.52	2,2
Relb	Ormdl1	-0.04941	-0.23039	rgb(167,187,226)	1.4701	2,2
Foxo3	Lpp	0.049399	0.14979	rgb(219,188,189)	1.52	2,2
Bcl6	Ell2	-0.049394	-0.22397	rgb(168,187,226)	1.4701	2,2
Nfe2l2	Prickle1	0.049385	0.28531	rgb(220,163,163)	1.52	2,2
Thap1	Epsti1	-0.049384	-0.11056	rgb(193,202,221)	1.4701	2,2
Zfp867	Wisp1	0.049367	0.1933	rgb(219,180,180)	1.52	2,2
Batf	Rad52	0.049363	0.25892	rgb(220,168,168)	1.52	2,2
Erg	Rabggta	0.049354	0.23894	rgb(220,171,172)	1.52	2,2
Tcf7l2	Tnfsf11	0.049353	0.20043	rgb(219,179,179)	1.52	2,2
Zfp110_Zfp369	Tlcd1	-0.049349	-0.2582	rgb(161,183,227)	1.4701	2,2
Ets1	Zfp239	0.049345	0.2475	rgb(220,170,170)	1.52	None
Stat5b	Abhd6	-0.049341	-0.2582	rgb(161,183,227)	1.4701	2,2
Arnt2	Snx19	0.049332	0.17689	rgb(219,183,184)	1.52	2,2
Tbx21	Cd96	-0.049323	-0.23609	rgb(166,186,226)	1.4701	2,2
Nfil3	Lpxn	-0.049313	-0.22254	rgb(169,188,225)	1.4701	None
Myc	Sema4f	-0.049292	-0.16619	rgb(181,195,223)	1.4702	None
Bach1	Fut8	0.049291	0.27675	rgb(220,164,165)	1.5199	2,2
Fosb	Pgm1	0.049263	0.2689	rgb(220,166,166)	1.5199	2,2
Sp5_Sp6	Sec24d	0.04926	0.19615	rgb(219,180,180)	1.5199	2,2
Osr2	Igf2bp1	0.049257	0.49572	rgb(222,122,123)	1.5199	2,2
Hhex	Nudt6	0.049252	0.40942	rgb(222,139,140)	1.5199	2,2
Hlx	Rps14	0.049248	0.19686	rgb(219,179,180)	1.5199	2,2
Tet2	Akr1c12	0.049236	0.4194	rgb(222,137,138)	1.5199	2,2
Mxd1	Tiparp	0.049224	0.21612	rgb(219,176,176)	1.5199	2,2
Dzip1	Adam19	-0.04922	-0.1398	rgb(187,199,222)	1.4702	None
Bcl6	Kdelc1	-0.049219	-0.14907	rgb(185,197,223)	1.4702	2,2
Zfp354c	Ptger4	-0.049218	-0.28174	rgb(156,180,228)	1.4702	2,2
Tcf7l2	Il21	-0.049216	-0.15264	rgb(184,197,223)	1.4702	2,2
Zfp39	Rpgrip1	0.049212	0.30528	rgb(220,159,159)	1.5199	2,2
Stat1	Nek6	0.049204	0.18046	rgb(219,183,183)	1.5199	2,2
Zic2	Dusp6	0.049204	0.33167	rgb(221,154,154)	1.5199	2,2
Nfat5	Rasgrp1	0.049202	0.21113	rgb(219,177,177)	1.5199	None
Usf2	Itgb7	0.049197	0.19187	rgb(219,180,181)	1.5199	2,2
Aebp1	Rhebl1	-0.049186	-0.30813	rgb(150,176,229)	1.4702	2,2
Zfp513	Snx11	0.049186	0.29244	rgb(220,161,162)	1.5199	2,2
Ebf1	Opn3	0.049166	0.22539	rgb(219,174,174)	1.5199	2,2
Ets1	Npc2	0.049159	0.11127	rgb(218,196,196)	1.5199	2,2
Fosl1	Sirt2	0.049158	0.21969	rgb(219,175,175)	1.5199	None
Dbp	Naa20	0.049157	0.22682	rgb(219,174,174)	1.5199	2,2
Zfp202	Smyd5	-0.049132	-0.1077	rgb(194,203,221)	1.4702	2,2
Nfat5	Cd84	0.049124	0.28959	rgb(220,162,162)	1.5198	2,2
Jdp2	Tes	-0.049119	-0.2689	rgb(159,182,227)	1.4702	2,2
Relb	Sav1	0.049115	0.24822	rgb(220,170,170)	1.5198	2,2
Ncoa2	Pde8a	0.049114	0.2525	rgb(220,169,169)	1.5198	2,2
Hif1a	Sash3	0.04911	0.20613	rgb(219,178,178)	1.5198	2,2
Irf4	Slamf6	0.049105	0.17974	rgb(219,183,183)	1.5198	2,2
Irf1	N4bp2l1	0.049098	0.17618	rgb(219,183,184)	1.5198	2,2
Gli1	Abca1	0.049087	0.33167	rgb(221,154,154)	1.5198	2,2
Fosl1	Gbp2	0.049084	0.25606	rgb(220,168,169)	1.5198	2,2
Zfp182	Stk39	-0.049083	-0.31312	rgb(149,176,229)	1.4703	2,2
Foxj1	Tspan6	0.049079	0.2475	rgb(220,170,170)	1.5198	2,2
Zfp418	C2cd2l	-0.049069	-0.13623	rgb(187,199,222)	1.4703	2,2
Dr1	Osbpl2	-0.049064	-0.32311	rgb(147,174,229)	1.4703	2,2
Lef1	Fosl2	0.049061	0.22825	rgb(220,173,174)	1.5198	2,2
Klf4	Pfkp	0.049053	0.23752	rgb(220,172,172)	1.5198	2,2
Cux1	Cyp1b1	-0.049051	-0.24322	rgb(164,185,226)	1.4703	2,2
Meis1	Itga3	0.049045	0.19258	rgb(219,180,181)	1.5198	2,2
Esrra	Nfkb1	0.049039	0.30243	rgb(220,159,160)	1.5198	None
Stat4	H2afx	-0.049039	-0.23823	rgb(165,186,226)	1.4703	None
Elk3	Itpr1	0.049027	0.26391	rgb(220,167,167)	1.5198	2,2
Atf3	Dynll2	0.049027	0.20827	rgb(219,177,178)	1.5198	2,2
Stat1	Ppp3cc	0.049006	0.17118	rgb(219,184,185)	1.5198	2,2
St18	Plscr3	-0.049006	-0.19615	rgb(174,191,224)	1.4703	2,2
Hic1	Dbt	-0.048994	-0.20328	rgb(173,190,225)	1.4703	2,2
Zfp629	Mpzl2	-0.048988	-0.31098	rgb(150,176,229)	1.4703	2,2
Zfp182	Oasl2	-0.048987	-0.31312	rgb(149,176,229)	1.4703	2,2
Hmgb3	Marcksl1	0.048982	0.29315	rgb(220,161,162)	1.5198	2,2
Zfp110_Zfp369	Il1rn	-0.048969	-0.27675	rgb(157,180,228)	1.4703	2,2
Mafb	Zfp426	-0.048962	-0.21113	rgb(171,189,225)	1.4703	2,2
Stat1	Plk2	0.048946	0.19544	rgb(219,180,180)	1.5198	2,2
Bcl6	Rab4b	0.048943	0.18331	rgb(219,182,182)	1.5198	2,2
Ncoa2	Gripap1	0.04894	0.2368	rgb(220,172,172)	1.5198	2,2
Egr2	Ctsb	-0.048924	-0.23538	rgb(166,186,226)	1.4703	2,2
Zfp110_Zfp369	Ifi203	0.048887	0.17261	rgb(219,184,184)	1.5197	2,2
Klf8	Rcan3	0.048877	0.16976	rgb(219,185,185)	1.5197	2,2
Erg	Jak3	0.048877	0.15264	rgb(219,188,188)	1.5197	2,2
Gtf2ird1	Akr1c12	0.048871	0.36234	rgb(221,148,149)	1.5197	2,2
Smad3	Twsg1	0.048862	0.20328	rgb(219,178,179)	1.5197	2,2
Zfp169	Sars	-0.048858	-0.22825	rgb(167,187,226)	1.4704	2,2
Zbtb5	Ddx19b	0.048855	0.21612	rgb(219,176,176)	1.5197	2,2
Srf	Zmat3	-0.048851	-0.28103	rgb(156,180,228)	1.4704	2,2
Zscan10	Rcan3	-0.048819	-0.18545	rgb(177,193,224)	1.4704	2,2
Six5	Trim12a	-0.048816	-0.21327	rgb(171,189,225)	1.4704	2,2
Aebp2	Tnnt2	-0.048801	-0.30742	rgb(150,176,229)	1.4704	2,2
Dr1	Dst	-0.048798	-0.17118	rgb(180,194,224)	1.4704	2,2
Hlx	Gimap4	0.048768	0.17546	rgb(219,183,184)	1.5197	None
Pou2af1	Spsb1	0.048764	0.22468	rgb(219,174,175)	1.5197	2,2
Meis3	Ppm1d	0.048758	0.29244	rgb(220,161,162)	1.5197	2,2
Egr2	Rhbdf1	-0.048758	-0.21826	rgb(170,188,225)	1.4704	2,2
Nr4a1	Atf6	-0.048757	-0.22682	rgb(168,187,226)	1.4704	2,2
Six1	Ermp1	0.048755	0.23324	rgb(220,172,173)	1.5197	2,2
Tcf7l2	Arid5a	-0.048754	-0.1612	rgb(182,196,223)	1.4704	2,2
Purb	Eci1	-0.048744	-0.19686	rgb(174,191,224)	1.4704	2,2
Stat1	Tbc1d14	0.048744	0.17546	rgb(219,183,184)	1.5197	2,2
Rel	Fap	0.048731	0.23181	rgb(220,173,173)	1.5197	2,2
Hlx	Cdk5r1	-0.048729	-0.20471	rgb(173,190,225)	1.4704	2,2
Fosb	Stard5	0.048726	0.26248	rgb(220,167,167)	1.5196	2,2
Creb3l1	Crip1	0.04872	0.19971	rgb(219,179,179)	1.5196	2,2
Cenpt	Cdk5	0.04871	0.16976	rgb(219,185,185)	1.5196	2,2
Hmga1_Hmga1-rs1	Zadh2	0.048702	0.1669	rgb(219,185,185)	1.5196	None
Srebf2	Ccr7	-0.048692	-0.28388	rgb(155,180,228)	1.4705	2,2
Mybl1	Il15ra	-0.048676	-0.1398	rgb(187,199,222)	1.4705	2,2
Zfp263	Galnt3	0.048669	0.22397	rgb(219,174,175)	1.5196	2,2
Tcf7l1	Cxcr5	-0.048667	-0.21113	rgb(171,189,225)	1.4705	2,2
Tbx21	Insl3	0.048665	0.27675	rgb(220,164,165)	1.5196	2,2
Tal2	Cmtm7	0.048664	0.16904	rgb(219,185,185)	1.5196	2,2
Foxp3	Gimap4	0.048644	0.20613	rgb(219,178,178)	1.5196	2,2
Sox4	Tex15	-0.048635	-0.28887	rgb(154,179,228)	1.4705	2,2
Zfp831	Plekhf2	-0.048627	-0.23252	rgb(167,186,226)	1.4705	2,2
Ppara	Aig1	0.04862	0.18402	rgb(219,182,182)	1.5196	2,2
Smad3	Sh3gl3	-0.048613	-0.26819	rgb(159,182,227)	1.4705	2,2
Six5	Opn3	0.048608	0.22753	rgb(220,174,174)	1.5196	2,2
Irf1	Trim26	0.048599	0.25963	rgb(220,167,168)	1.5196	2,2
Gli3	Dpp4	0.048594	0.19401	rgb(219,180,180)	1.5196	2,2
Twist1	Atp11a	-0.048588	-0.30884	rgb(150,176,229)	1.4705	2,2
Satb1	Cd44	-0.048577	-0.24608	rgb(164,185,226)	1.4705	2,2
Thrb	Arhgef3	0.048577	0.21398	rgb(219,176,177)	1.5196	2,2
Maff	Tspyl4	0.048572	0.28745	rgb(220,162,163)	1.5196	2,2
Zfp429	Ptpn2	0.048553	0.22539	rgb(219,174,174)	1.5196	2,2
Sox6	Dlgap3	0.048551	0.33524	rgb(221,153,154)	1.5196	2,2
Pknox1	Utrn	0.048545	0.16904	rgb(219,185,185)	1.5196	2,2
Bcl6	Myo10	0.048536	0.22183	rgb(219,175,175)	1.5196	2,2
Nr4a2	Creb1	0.048525	0.23181	rgb(220,173,173)	1.5195	2,2
Drap1	Usp22	-0.048523	-0.22468	rgb(168,187,226)	1.4705	2,2
Six5	Sh3bp5	0.04851	0.34665	rgb(221,151,151)	1.5195	None
Nfkb2	Herc4	-0.048494	-0.29244	rgb(154,178,228)	1.4706	2,2
Hmg20b	Marcks	0.04849	0.21041	rgb(219,177,177)	1.5195	2,2
Sp3	Extl3	-0.048488	-0.16548	rgb(181,195,223)	1.4706	2,2
Smad4	Inhba	-0.048485	-0.23324	rgb(166,186,226)	1.4706	2,2
Zfp354c	Snx19	-0.048482	-0.15692	rgb(183,196,223)	1.4706	None
Myc	Emp3	-0.048477	-0.29244	rgb(154,178,228)	1.4706	2,2
Rara	Ets1	0.048473	0.21469	rgb(219,176,176)	1.5195	2,2
Nr4a1	Minpp1	0.048466	0.23752	rgb(220,172,172)	1.5195	2,2
Egr3	Bnip3	-0.048466	-0.10984	rgb(193,203,221)	1.4706	2,2
Foxs1	Myo10	-0.048463	-0.22682	rgb(168,187,226)	1.4706	2,2
Insm1	Tgm2	0.048461	0.14979	rgb(219,188,189)	1.5195	2,2
Prox1	Rgs16	-0.048449	-0.28959	rgb(154,179,228)	1.4706	2,2
Zfp322a	Papolg	0.048442	0.2097	rgb(219,177,177)	1.5195	2,2
Zfp831	Ift57	-0.048441	-0.30813	rgb(150,176,229)	1.4706	2,2
Sohlh1	Pim1	-0.048437	-0.23752	rgb(165,186,226)	1.4706	2,2
Zfp709	Adipor2	0.048435	0.37518	rgb(221,145,146)	1.5195	None
Ets1	Hemk1	0.048431	0.22539	rgb(219,174,174)	1.5195	2,2
Sox21	Abca1	-0.048426	-0.34593	rgb(142,171,230)	1.4706	2,2
Maff	Gap43	0.048413	0.24465	rgb(220,170,171)	1.5195	2,2
Clock	Foxo1	-0.048411	-0.15977	rgb(182,196,223)	1.4706	2,2
Atmin	Maff	-0.048404	-0.22825	rgb(167,187,226)	1.4706	2,2
Dbp	Sik1	0.048403	0.17974	rgb(219,183,183)	1.5195	2,2
Egr1	Tnfrsf21	0.048395	0.23181	rgb(220,173,173)	1.5195	2,2
Rreb1	Akr1c13	0.048392	0.31598	rgb(220,157,157)	1.5195	2,2
Klf3	Lmna	0.048388	0.27033	rgb(220,165,166)	1.5195	None
Pou5f2	Sars	-0.048388	-0.26177	rgb(160,182,227)	1.4706	2,2
Dpf1	Nlgn2	0.048386	0.2097	rgb(219,177,177)	1.5195	2,2
E2f1	Rras	-0.048367	-0.1505	rgb(184,197,223)	1.4706	2,2
Rarg	Qars	-0.04836	-0.19187	rgb(175,192,224)	1.4706	2,2
Rora	Gzmb	-0.048357	-0.21041	rgb(171,189,225)	1.4706	2,2
Tcf12	Lclat1	0.048325	0.20899	rgb(219,177,178)	1.5194	2,2
Pparg	Tnf	0.048307	0.30528	rgb(220,159,159)	1.5194	2,2
Zfp462	Jmjd6	0.048307	0.29101	rgb(220,161,162)	1.5194	2,2
Heyl	Igtp	0.048304	0.24251	rgb(220,171,171)	1.5194	2,2
Mesp1_Mesp2	Usp22	-0.048299	-0.21327	rgb(171,189,225)	1.4707	2,2
Smad3	Piwil2	0.048294	0.29601	rgb(220,160,161)	1.5194	2,2
Zic2	Acss1	0.04829	0.23181	rgb(220,173,173)	1.5194	2,2
Myb	Emp1	0.048289	0.19472	rgb(219,180,180)	1.5194	2,2
Zfp511	Slc3a2	0.048284	0.26605	rgb(220,166,167)	1.5194	2,2
Zfp651	Snx11	0.048267	0.24679	rgb(220,170,170)	1.5194	2,2
Irf8	Dnmt3b	-0.048266	-0.19044	rgb(176,192,224)	1.4707	2,2
Tcf3	Sgip1	0.048259	0.26391	rgb(220,167,167)	1.5194	2,2
Myc	Kcnmb4	-0.048216	-0.36448	rgb(138,169,231)	1.4707	2,2
Stat5b	Hemk1	0.048212	0.20899	rgb(219,177,178)	1.5194	2,2
