TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Rfx1	Ehd4	0.0046647	0.012876	rgb(217,215,215)	1.4996	2,2
Fli1	Casp6	-0.0046646	-0.017167	rgb(213,215,218)	1.4949	2,2
Npas4	Aacs	-0.0046644	-0.021459	rgb(212,214,218)	1.4949	2,2
Fosl1	Cish	0.0046644	0.0085837	rgb(217,215,215)	1.4996	2,2
Junb	Procr	0.0046641	0.017167	rgb(217,214,214)	1.4996	2,2
Egr1	Bcl2l1	0.0046637	0.01073	rgb(217,215,215)	1.4996	2,2
Tcf12	Pigc	0.0046621	0.015021	rgb(217,214,214)	1.4996	2,2
Irf2	R3hdm1	-0.0046601	-0.017167	rgb(213,215,218)	1.4949	2,2
Hey1	Sesn3	0.0046576	0.012876	rgb(217,215,215)	1.4996	2,2
Sp5_Sp6	Rps6ka3	-0.0046569	-0.025751	rgb(211,214,218)	1.4949	2,2
Sp4	Arrb2	-0.0046558	-0.012876	rgb(214,215,217)	1.4949	2,2
Rest	H2-Ab1	0.0046555	0.0042918	rgb(217,216,216)	1.4996	2,2
Trp53	Cd44	0.0046538	0.019313	rgb(217,213,213)	1.4996	None
Maf	Nfat5	-0.004653	-0.0085837	rgb(215,216,217)	1.4949	2,2
Foxo1	Phldb1	0.0046513	0.023605	rgb(217,212,213)	1.4996	2,2
Nfatc1	Ndst1	-0.004651	-0.030043	rgb(210,213,218)	1.4949	2,2
Klf4	Gyk	0.00465	0.017167	rgb(217,214,214)	1.4996	2,2
Nr1d1	Gsn	-0.0046499	-0.017167	rgb(213,215,218)	1.4949	2,2
Trp73	Il1rn	-0.0046494	-0.025751	rgb(211,214,218)	1.4949	2,2
Xbp1	Flot1	-0.0046485	-0.0085837	rgb(215,216,217)	1.4949	2,2
Zbtb6	Il15ra	-0.0046476	-0.015021	rgb(214,215,218)	1.4949	None
Runx3	Epb4.1l2	0.0046453	0.0021459	rgb(217,217,217)	1.4996	2,2
Zfp148	Dbt	-0.0046442	-0.012876	rgb(214,215,217)	1.4949	2,2
Zscan10	Ddx19b	0.0046442	0.015021	rgb(217,214,214)	1.4996	2,2
Egr3	Pgm1	0.0046399	0.0064378	rgb(217,216,216)	1.4996	2,2
Nkx3-1	Ifitm2	-0.0046398	-0.0021459	rgb(217,217,217)	1.4949	2,2
Rxra	Pmm1	0.0046357	0.0064378	rgb(217,216,216)	1.4996	2,2
Stat1	Uqcrq	-0.0046343	-0.0064378	rgb(216,216,217)	1.4949	2,2
Gzf1	Piwil2	0.0046321	0.0064378	rgb(217,216,216)	1.4996	2,2
Zbtb6	Pten	-0.0046321	-0.017167	rgb(213,215,218)	1.4949	2,2
Jund	Tes	0.004632	0.017167	rgb(217,214,214)	1.4996	2,2
Bcl11b	Tnrc6a	0.0046306	0.015021	rgb(217,214,214)	1.4996	2,2
Atf3	Cyp1b1	0.0046298	0.01073	rgb(217,215,215)	1.4996	2,2
Twist1	Ifitm2	-0.0046276	-0.0064378	rgb(216,216,217)	1.4949	2,2
Zbtb7b	Tulp3	-0.0046266	-0.01073	rgb(215,216,217)	1.4949	2,2
Gata1	Rasgrp1	-0.0046252	-0.0064378	rgb(216,216,217)	1.4949	2,2
Stat3	Itm2a	-0.0046242	-0.0085837	rgb(215,216,217)	1.4949	2,2
Sox13	Dhcr24	-0.0046201	-0.0064378	rgb(216,216,217)	1.4949	2,2
Maff	Cep68	0.0046186	0.040773	rgb(217,209,209)	1.4996	2,2
Rfx7	Pigc	-0.0046181	-0.015021	rgb(214,215,218)	1.495	2,2
Rel	Vav1	0.0046177	0.01073	rgb(217,215,215)	1.4996	2,2
Usf2	Ddx19b	0.0046161	0.021459	rgb(217,213,213)	1.4996	2,2
Ahctf1	Spn	0.004616	0.015021	rgb(217,214,214)	1.4996	2,2
Esr1	4833439L19Rik	-0.0046136	-0.0085837	rgb(215,216,217)	1.495	2,2
Rfx7	Rreb1	0.0046127	0.01073	rgb(217,215,215)	1.4996	2,2
Jun	Vim	0.0046124	0.01073	rgb(217,215,215)	1.4996	2,2
Irf8	Flna	-0.0046121	-0.0085837	rgb(215,216,217)	1.495	2,2
Dmrt1	Serpinc1	-0.0046106	-0.01073	rgb(215,216,217)	1.495	2,2
Hey1	Padi2	0.0046102	0.015021	rgb(217,214,214)	1.4996	2,2
Klf4	Pcmt1	-0.0046089	-0.012876	rgb(214,215,217)	1.495	2,2
Zfp445	Procr	-0.0046085	-0.01073	rgb(215,216,217)	1.495	2,2
Sall3	Sema7a	0.0046084	0.01073	rgb(217,215,215)	1.4996	2,2
Homez	Egln1	0.004605	0.0064378	rgb(217,216,216)	1.4996	2,2
Arid5a	Aacs	0.004602	0.012876	rgb(217,215,215)	1.4996	2,2
Ascl2	Ramp3	-0.0046013	-0.017167	rgb(213,215,218)	1.495	2,2
Esr1	Pml	0.0046005	0.0085837	rgb(217,215,215)	1.4996	2,2
Sp2	Sh3bp1	0.0046002	0.0064378	rgb(217,216,216)	1.4996	2,2
Ahctf1	Tspan3	0.004599	0.012876	rgb(217,215,215)	1.4996	2,2
Egr1	Rraga	0.0045976	0.023605	rgb(217,212,213)	1.4996	2,2
Sox21	Sgip1	0.0045972	0.0042918	rgb(217,216,216)	1.4996	2,2
Elf1	Stat3	0.0045972	0.015021	rgb(217,214,214)	1.4996	2,2
Elf1	Ppp1r10	0.0045969	0.017167	rgb(217,214,214)	1.4996	2,2
Klf4	Foxp1	-0.004595	-0.01073	rgb(215,216,217)	1.495	2,2
Jdp2	Prpsap2	0.0045946	0.012876	rgb(217,215,215)	1.4996	2,2
Mycn	Minpp1	0.0045945	0.0085837	rgb(217,215,215)	1.4996	2,2
Nr2f1	Il2ra	-0.0045887	-0.0064378	rgb(216,216,217)	1.495	2,2
Mybl1	Id1	0.0045877	0.015021	rgb(217,214,214)	1.4996	2,2
Myc	Spry1	-0.004587	-0.015021	rgb(214,215,218)	1.495	2,2
Ovol1	Irf7	-0.0045869	-0.01073	rgb(215,216,217)	1.495	2,2
Satb1	Fth1	0.0045869	0.01073	rgb(217,215,215)	1.4996	2,2
Nfic	Pacsin1	-0.0045865	-0.01073	rgb(215,216,217)	1.495	2,2
Ahctf1	4632428N05Rik	-0.0045861	-0.01073	rgb(215,216,217)	1.495	2,2
Etv4	Fcgr2b	-0.0045859	-0.030043	rgb(210,213,218)	1.495	2,2
Runx1	Twsg1	0.0045854	0.015021	rgb(217,214,214)	1.4996	2,2
Rxra	Irf4	-0.0045854	-0.0064378	rgb(216,216,217)	1.495	2,2
Klf7	Tnfrsf12a	-0.004585	-0.015021	rgb(214,215,218)	1.495	2,2
Six5	Gart	0.0045827	0.012876	rgb(217,215,215)	1.4996	2,2
Mef2d	Rexo4	-0.0045801	-0.0042918	rgb(216,216,217)	1.495	2,2
Klf10_Klf11	Acsbg1	-0.0045774	-0.0064378	rgb(216,216,217)	1.495	2,2
Osr2	Fcgr2b	-0.0045758	-0.012876	rgb(214,215,217)	1.495	2,2
Atf2	Vps37b	0.0045756	0.0064378	rgb(217,216,216)	1.4996	2,2
Relb	Tnip2	0.0045753	0.015021	rgb(217,214,214)	1.4996	2,2
Irf1	Fbxo11	0.0045753	0.023605	rgb(217,212,213)	1.4996	2,2
Snai3	Picalm	0.0045748	0.01073	rgb(217,215,215)	1.4996	2,2
Six1	Pacsin1	-0.0045748	-0.0042918	rgb(216,216,217)	1.495	2,2
Creb1	Gmfg	0.0045715	0.01073	rgb(217,215,215)	1.4996	2,2
Tead3	Zscan21	0.0045639	0.0085837	rgb(217,215,215)	1.4996	2,2
Rfx2	Cdk6	0.0045626	0.019313	rgb(217,213,213)	1.4996	2,2
Tcf4	Srpk2	0.0045623	0.012876	rgb(217,215,215)	1.4996	2,2
Jun	Reps1	-0.0045616	-0.01073	rgb(215,216,217)	1.495	2,2
Nr1h2_Nr1h3	Mapk14	0.00456	0.019313	rgb(217,213,213)	1.4996	2,2
Elk4	Rhbdf1	0.004556	0.021459	rgb(217,213,213)	1.4996	2,2
Sp3	Rgs11	0.0045547	0.0085837	rgb(217,215,215)	1.4996	2,2
Pou2f2	Vegfb	-0.0045547	-0.021459	rgb(212,214,218)	1.495	2,2
Smad3	Scml4	-0.0045541	-0.01073	rgb(215,216,217)	1.495	2,2
Zeb1	Socs1	-0.0045523	-0.017167	rgb(213,215,218)	1.495	2,2
Nkx3-1	Rora	0.004552	0.023605	rgb(217,212,213)	1.4996	2,2
Sp140	Fndc3a	0.004552	0.0042918	rgb(217,216,216)	1.4996	2,2
Foxa1	Dbt	-0.0045517	-0.015021	rgb(214,215,218)	1.495	2,2
Sp4	Rxra	0.0045511	0.0085837	rgb(217,215,215)	1.4996	2,2
Zscan10	Prkd3	-0.0045504	-0.0064378	rgb(216,216,217)	1.495	2,2
Ppara	Slc2a3	-0.0045499	-0.0085837	rgb(215,216,217)	1.495	2,2
Myc	Notch1	-0.0045497	-0.0064378	rgb(216,216,217)	1.495	2,2
Tcf3	Pml	-0.0045487	-0.012876	rgb(214,215,217)	1.495	2,2
Stat1	Fez2	0.0045482	0.0064378	rgb(217,216,216)	1.4996	2,2
Klf5	Rhbdf1	-0.0045457	-0.015021	rgb(214,215,218)	1.495	2,2
Nkx3-1	Pdcd1lg2	-0.0045442	-0.012876	rgb(214,215,217)	1.495	2,2
Stat3	Gcnt2	0.0045428	0.01073	rgb(217,215,215)	1.4996	2,2
Pparg	Il2rb	0.0045425	0.0042918	rgb(217,216,216)	1.4996	2,2
Batf	Lrmp	-0.004542	-0.023605	rgb(212,214,218)	1.495	2,2
Pbx2	Phldb1	-0.0045418	-0.017167	rgb(213,215,218)	1.495	2,2
Lhx5	Tnnt2	-0.0045418	-0.023605	rgb(212,214,218)	1.495	None
Usf2	Impdh1	0.0045415	0.023605	rgb(217,212,213)	1.4996	2,2
Zfp263	Psme1	0.004541	0.0064378	rgb(217,216,216)	1.4996	2,2
Zfp652	Ing2	0.0045407	0.012876	rgb(217,215,215)	1.4996	2,2
Nfkb1	Tlcd1	0.0045407	0.017167	rgb(217,214,214)	1.4996	2,2
Vdr	Slc39a8	0.0045392	0.0042918	rgb(217,216,216)	1.4996	2,2
Cic	Tnfrsf13c	-0.0045388	-0.012876	rgb(214,215,217)	1.495	2,2
Klf12	Fbxo21	-0.0045384	-0.017167	rgb(213,215,218)	1.495	2,2
Foxp3	Tulp3	-0.004537	-0.0085837	rgb(215,216,217)	1.495	2,2
Rbpj	Aig1	0.004537	0.012876	rgb(217,215,215)	1.4996	2,2
Sp2	Ankrd13c	-0.0045369	-0.019313	rgb(213,214,218)	1.495	2,2
Nr3c1	Ube2v1	-0.0045354	-0.023605	rgb(212,214,218)	1.495	2,2
Rfx7	Ercc5	-0.0045354	-0.0064378	rgb(216,216,217)	1.495	2,2
Hmx3	Nt5e	0.0045333	0.012876	rgb(217,215,215)	1.4996	2,2
Mycn	Ripk3	-0.0045332	-0.017167	rgb(213,215,218)	1.495	2,2
Rora	Ifitm2	-0.0045324	-0.012876	rgb(214,215,217)	1.495	2,2
Zfx	Nck2	0.0045318	0.0085837	rgb(217,215,215)	1.4996	2,2
Jund	Tpst1	-0.0045304	-0.01073	rgb(215,216,217)	1.495	2,2
Rel	Cd86	0.0045301	0.021459	rgb(217,213,213)	1.4995	None
Atf3	Plod2	0.0045295	0.012876	rgb(217,215,215)	1.4995	2,2
E2f4	Hist1h1c	-0.0045288	-0.01073	rgb(215,216,217)	1.495	2,2
Twist1	Tex261	0.0045283	0.019313	rgb(217,213,213)	1.4995	2,2
Egr1	Rpl14	0.0045224	0.012876	rgb(217,215,215)	1.4995	2,2
Usf2	Nucb2	-0.0045211	-0.012876	rgb(214,215,217)	1.495	2,2
Tcf12	Ppcdc	-0.0045203	-0.019313	rgb(213,214,218)	1.495	2,2
Zbtb7b	Ninj1	0.0045202	0.030043	rgb(217,211,211)	1.4995	2,2
Myc	Avpi1	0.00452	0.01073	rgb(217,215,215)	1.4995	2,2
Nr3c1	Flna	0.0045192	0.01073	rgb(217,215,215)	1.4995	2,2
Nr4a2	Il1rn	-0.0045169	-0.01073	rgb(215,216,217)	1.495	2,2
Maf	Igtp	-0.0045153	-0.0085837	rgb(215,216,217)	1.495	2,2
Fli1	Phldb1	-0.004515	-0.027897	rgb(211,213,218)	1.495	2,2
Tal2	Csf2	0.0045142	0.0064378	rgb(217,216,216)	1.4995	2,2
Mafb	Prickle1	-0.0045123	-0.017167	rgb(213,215,218)	1.495	2,2
Irf1	Fut8	-0.0045096	-0.023605	rgb(212,214,218)	1.495	2,2
Myc	Klf4	0.0045095	0.015021	rgb(217,214,214)	1.4995	2,2
Egr2	Sepw1	0.0045069	0.0085837	rgb(217,215,215)	1.4995	2,2
Sox13	Prpsap2	-0.0045062	-0.01073	rgb(215,216,217)	1.495	2,2
Ets1	Tle1	0.0045049	0.017167	rgb(217,214,214)	1.4995	2,2
Arid3a	Ank1	-0.004504	-0.017167	rgb(213,215,218)	1.495	2,2
Irf8	Ifitm3	0.0045039	0.012876	rgb(217,215,215)	1.4995	2,2
Tal2	Tnfsf4	0.0045029	0.0085837	rgb(217,215,215)	1.4995	2,2
Cebpg	Dlst	-0.0045019	-0.01073	rgb(215,216,217)	1.495	2,2
Tcf12	Klrd1	-0.0044994	-0.0064378	rgb(216,216,217)	1.495	None
Nr2f6	Chmp4b	-0.0044992	-0.015021	rgb(214,215,218)	1.495	2,2
Gata1	Erc1	0.0044983	0.015021	rgb(217,214,214)	1.4995	None
Irf7	Plxnd1	0.0044973	0.019313	rgb(217,213,213)	1.4995	2,2
Irf1	Cxcl10	0.0044958	0.019313	rgb(217,213,213)	1.4995	2,2
Zeb1	Tnfsf9	-0.0044956	-0.017167	rgb(213,215,218)	1.495	2,2
Fosl1	Nts	-0.0044945	-0.012876	rgb(214,215,217)	1.495	2,2
Twist1	Usp22	0.0044939	0.01073	rgb(217,215,215)	1.4995	2,2
Irf2	Sepw1	-0.004492	-0.0042918	rgb(216,216,217)	1.495	2,2
Tcf7l2	Hspa4l	0.0044905	0.021459	rgb(217,213,213)	1.4995	2,2
Sox6	1110007C09Rik	0.0044884	0.0064378	rgb(217,216,216)	1.4995	2,2
Gata2	Dock9	0.0044883	0.012876	rgb(217,215,215)	1.4995	2,2
Insm1	Minpp1	-0.0044882	-0.0064378	rgb(216,216,217)	1.495	2,2
Nfatc1	Creb3l2	0.0044866	0.012876	rgb(217,215,215)	1.4995	2,2
Bcl6	Rasgrp1	-0.0044853	-0.0085837	rgb(215,216,217)	1.495	2,2
Zfp263	Pigc	0.0044843	0.021459	rgb(217,213,213)	1.4995	2,2
Spib	Ap3b1	0.0044831	0.012876	rgb(217,215,215)	1.4995	None
Sp5_Sp6	Id3	0.0044817	0.012876	rgb(217,215,215)	1.4995	2,2
Meis2	Twsg1	0.0044815	0.021459	rgb(217,213,213)	1.4995	2,2
Foxq1	Chka	-0.0044797	-0.021459	rgb(212,214,218)	1.495	2,2
Zfp281	Traf6	-0.004477	-0.023605	rgb(212,214,218)	1.495	2,2
Plagl1	Itm2a	-0.0044755	-0.01073	rgb(215,216,217)	1.495	2,2
Zfp202	Stat3	-0.0044732	-0.0064378	rgb(216,216,217)	1.495	2,2
E2f4	Il18r1	-0.004473	-0.01073	rgb(215,216,217)	1.495	2,2
Relb	Dusp6	-0.0044727	-0.015021	rgb(214,215,218)	1.495	2,2
Tcf7l1	Nefh	0.0044727	0.0042918	rgb(217,216,216)	1.4995	2,2
Tcf12	Prkch	-0.0044712	-0.015021	rgb(214,215,218)	1.495	2,2
Vdr	Aqp3	0.0044712	0.012876	rgb(217,215,215)	1.4995	2,2
Zeb1	Ly6a	-0.004471	-0.023605	rgb(212,214,218)	1.495	2,2
Rela	Gemin6	-0.0044707	-0.0064378	rgb(216,216,217)	1.495	2,2
Egr2	Map3k14	0.0044706	0.0064378	rgb(217,216,216)	1.4995	2,2
Tulp3	Dclre1a	0.0044705	0.0085837	rgb(217,215,215)	1.4995	2,2
Hbp1	Tnfrsf12a	0.0044702	0.034335	rgb(217,210,211)	1.4995	2,2
Gzf1	Ikbke	-0.0044699	-0.0064378	rgb(216,216,217)	1.495	2,2
Zfp467	Myb	0.0044692	0.021459	rgb(217,213,213)	1.4995	2,2
Nr2f6	Oxct1	0.0044688	0.025751	rgb(217,212,212)	1.4995	2,2
Rfx3	Gbp2	-0.0044681	-0.021459	rgb(212,214,218)	1.495	None
Hsf1	Socs1	-0.0044681	-0.027897	rgb(211,213,218)	1.495	2,2
Irf7	Tapbpl	0.0044652	0.015021	rgb(217,214,214)	1.4995	2,2
Stat3	Notch2	-0.0044652	-0.034335	rgb(210,212,218)	1.495	2,2
Vax2	A430005L14Rik	0.0044633	0.0021459	rgb(217,217,217)	1.4995	2,2
Nfkb1	Icam1	0.0044632	0.023605	rgb(217,212,213)	1.4995	2,2
Creb1	Rps6ka3	-0.0044626	-0.0064378	rgb(216,216,217)	1.495	None
Maf	Rara	0.0044622	0.012876	rgb(217,215,215)	1.4995	2,2
Arid3a	Dusp6	0.0044617	0.032189	rgb(217,211,211)	1.4995	2,2
Zbtb1	Ccrn4l	0.0044612	0.015021	rgb(217,214,214)	1.4995	2,2
Arntl2	Spn	0.0044607	0.012876	rgb(217,215,215)	1.4995	2,2
Fosl1	Tspan5	0.0044607	0.025751	rgb(217,212,212)	1.4995	2,2
Gata2	Srpk2	-0.0044599	-0.015021	rgb(214,215,218)	1.495	2,2
Zfp219	2310033P09Rik	0.0044573	0.01073	rgb(217,215,215)	1.4995	2,2
Atf6	Maoa	0.0044572	0.0085837	rgb(217,215,215)	1.4995	2,2
Dmrt1	Hvcn1	0.0044555	0.019313	rgb(217,213,213)	1.4995	2,2
Hsf1	Csnk1e	-0.0044552	-0.017167	rgb(213,215,218)	1.495	2,2
Klf9	Csf2	-0.004455	-0.01073	rgb(215,216,217)	1.495	2,2
Fli1	Gbp4	-0.0044549	-0.0064378	rgb(216,216,217)	1.495	2,2
Prdm16	Nr4a3	-0.0044495	-0.0085837	rgb(215,216,217)	1.495	2,2
Sp2	Rbm15	0.0044491	0.015021	rgb(217,214,214)	1.4995	2,2
Csda_Ybx2	Cdkn2d	0.0044479	0.0085837	rgb(217,215,215)	1.4995	2,2
Batf3	Atp6v1g1	0.0044475	0.017167	rgb(217,214,214)	1.4995	2,2
Klf4	Hsd17b7	0.0044467	0.015021	rgb(217,214,214)	1.4995	2,2
Stat1	Uros	-0.0044451	-0.021459	rgb(212,214,218)	1.495	2,2
Irf5	Rhebl1	0.0044447	0.015021	rgb(217,214,214)	1.4995	2,2
Jund	Stat4	0.0044446	0.01073	rgb(217,215,215)	1.4995	2,2
Irf2	Ptpn1	-0.0044437	-0.015021	rgb(214,215,218)	1.495	2,2
E2f1	Anln	0.0044428	0.0042918	rgb(217,216,216)	1.4995	2,2
Jund	Trib2	0.0044425	0.012876	rgb(217,215,215)	1.4995	2,2
Elf1	Lrmp	0.0044412	0.015021	rgb(217,214,214)	1.4995	2,2
Zbtb7c	Grina	-0.0044405	-0.015021	rgb(214,215,218)	1.495	2,2
Maf	Trip10	-0.0044386	-0.0085837	rgb(215,216,217)	1.495	2,2
Klf13	Rasgrp1	-0.0044384	-0.0042918	rgb(216,216,217)	1.495	2,2
Egr1	Fundc2	0.0044381	0.025751	rgb(217,212,212)	1.4995	None
Egr1	Flot2	0.0044375	0.012876	rgb(217,215,215)	1.4995	2,2
Nfil3	Sdc3	0.004437	0.023605	rgb(217,212,213)	1.4995	None
Nr2f6	Cxcr3	-0.004436	-0.012876	rgb(214,215,217)	1.495	2,2
Runx1	Abhd6	0.0044356	0.017167	rgb(217,214,214)	1.4995	2,2
Irf8	Ggta1	0.004435	0.012876	rgb(217,215,215)	1.4995	2,2
Klf10_Klf11	Atp11a	0.0044346	0.01073	rgb(217,215,215)	1.4995	2,2
Irf8	Sla2	-0.0044327	-0.017167	rgb(213,215,218)	1.495	2,2
Msx2	Pdxp	0.0044316	0.01073	rgb(217,215,215)	1.4995	2,2
Klf13	Slc35d1	-0.0044292	-0.015021	rgb(214,215,218)	1.495	2,2
Arid3a	Cxcl10	-0.0044292	-0.012876	rgb(214,215,217)	1.495	2,2
Plag1	Hmgcr	-0.0044253	-0.0085837	rgb(215,216,217)	1.495	2,2
Vdr	Gart	0.0044251	0.01073	rgb(217,215,215)	1.4995	2,2
Zbed4	Clk3	-0.0044235	-0.01073	rgb(215,216,217)	1.495	2,2
Meis2	Il12rb2	-0.0044228	-0.0064378	rgb(216,216,217)	1.495	2,2
Irf5	Gbp2	-0.0044206	-0.019313	rgb(213,214,218)	1.495	2,2
Irf5	Sertad3	0.0044204	0.01073	rgb(217,215,215)	1.4995	2,2
Meis1	Fcgr2b	-0.0044197	-0.015021	rgb(214,215,218)	1.495	2,2
Klf5	Znrf1	0.0044188	0.01073	rgb(217,215,215)	1.4995	2,2
Pbx2	Vps54	-0.0044168	-0.023605	rgb(212,214,218)	1.4951	2,2
Usf2	Ptprf	0.0044154	0.01073	rgb(217,215,215)	1.4995	2,2
Elf1	Acin1	-0.0044154	-0.025751	rgb(211,214,218)	1.4951	2,2
Pou2f2	Pten	-0.004415	-0.0064378	rgb(216,216,217)	1.4951	None
Ascl2	Ecm1	-0.0044143	-0.021459	rgb(212,214,218)	1.4951	2,2
Klf13	Usp22	0.0044105	0.015021	rgb(217,214,214)	1.4995	2,2
Irf7	Stat4	0.0044101	0.0085837	rgb(217,215,215)	1.4995	2,2
Zbtb3	Pltp	0.0044098	0.021459	rgb(217,213,213)	1.4995	2,2
Zbtb7a	Ell2	-0.0044098	-0.015021	rgb(214,215,218)	1.4951	2,2
Foxj1	Cln5	0.0044073	0.019313	rgb(217,213,213)	1.4995	2,2
Klf4	Aacs	0.0044063	0.021459	rgb(217,213,213)	1.4995	2,2
Ikzf4	Skap2	-0.004404	-0.0085837	rgb(215,216,217)	1.4951	2,2
Foxc1	Runx2	-0.0044036	-0.0085837	rgb(215,216,217)	1.4951	2,2
Vdr	Ercc5	-0.0044031	-0.0021459	rgb(217,217,217)	1.4951	2,2
Myb	Dusp22	0.0044012	0.012876	rgb(217,215,215)	1.4995	2,2
Tcf7l1	Eps8l1	-0.0044011	-0.012876	rgb(214,215,217)	1.4951	2,2
Zfp281	Psrc1	0.0044007	0.012876	rgb(217,215,215)	1.4995	2,2
Rel	Vamp4	-0.0044007	-0.025751	rgb(211,214,218)	1.4951	2,2
Zfp263	Nudt4	0.0043992	0.015021	rgb(217,214,214)	1.4995	2,2
Sox4	Id2	-0.0043992	-0.0085837	rgb(215,216,217)	1.4951	2,2
Rest	Afp	-0.0043956	-0.017167	rgb(213,215,218)	1.4951	2,2
Bcl6	Zfp426	-0.0043954	-0.017167	rgb(213,215,218)	1.4951	2,2
Nr4a2	Pcmt1	0.0043942	0.021459	rgb(217,213,213)	1.4995	2,2
Klf10_Klf11	Fes	-0.0043936	-0.015021	rgb(214,215,218)	1.4951	2,2
Hey1	Tmed3	0.004393	0.019313	rgb(217,213,213)	1.4995	2,2
Rxra	Gart	0.0043929	0.0085837	rgb(217,215,215)	1.4995	2,2
Ets1	Rassf1	0.0043927	0.021459	rgb(217,213,213)	1.4995	2,2
Prdm1	Ltb	0.0043919	0.015021	rgb(217,214,214)	1.4995	2,2
Jun	Nsg2	-0.0043917	-0.0085837	rgb(215,216,217)	1.4951	2,2
Egr4	Ppp3ca	0.0043915	0.012876	rgb(217,215,215)	1.4995	2,2
Rara	Parp8	0.0043913	0.0085837	rgb(217,215,215)	1.4995	2,2
Bhlhe40	Lad1	-0.0043907	-0.0064378	rgb(216,216,217)	1.4951	2,2
Nr4a2	Il10rb	0.0043896	0.025751	rgb(217,212,212)	1.4995	2,2
Runx1	Ero1l	0.0043887	0.017167	rgb(217,214,214)	1.4995	2,2
Hey1	Fndc3a	0.0043878	0.0064378	rgb(217,216,216)	1.4995	2,2
Cebpg	Tyms	-0.0043867	-0.0064378	rgb(216,216,217)	1.4951	2,2
Klf12	Syt11	0.0043865	0.017167	rgb(217,214,214)	1.4995	2,2
Zbtb33	Heatr1	-0.0043865	-0.0042918	rgb(216,216,217)	1.4951	None
Osr2	Grina	-0.0043859	-0.0085837	rgb(215,216,217)	1.4951	2,2
Nr4a3	Sgip1	-0.0043856	-0.01073	rgb(215,216,217)	1.4951	2,2
Tcf4	Ivd	0.0043835	0.0021459	rgb(217,217,217)	1.4995	2,2
Zbtb7b	Pqlc1	0.0043825	0.0064378	rgb(217,216,216)	1.4995	2,2
Elf1	R3hdm1	-0.004382	-0.01073	rgb(215,216,217)	1.4951	2,2
Jun	Mafg	0.0043774	0.0064378	rgb(217,216,216)	1.4995	2,2
Usf2	Lgals7	-0.0043771	-0.017167	rgb(213,215,218)	1.4951	None
Foxs1	Cd79b	0.0043769	0.015021	rgb(217,214,214)	1.4995	2,2
Nr2f6	Acox1	0.0043761	0.015021	rgb(217,214,214)	1.4995	2,2
Spib	Osbpl2	-0.0043742	-0.021459	rgb(212,214,218)	1.4951	2,2
Bcl11b	Ripk3	-0.0043736	-0.025751	rgb(211,214,218)	1.4951	2,2
Tcf7l1	Trim13	-0.0043718	-0.0021459	rgb(217,217,217)	1.4951	2,2
Sp5_Sp6	Trip10	0.00437	0.015021	rgb(217,214,214)	1.4995	2,2
Zfp652	Traf6	-0.0043693	-0.023605	rgb(212,214,218)	1.4951	2,2
Rfx7	Hspg2	-0.0043689	-0.019313	rgb(213,214,218)	1.4951	2,2
Nfil3	Ece1	-0.0043685	-0.019313	rgb(213,214,218)	1.4951	2,2
Tead3	Abcg1	0.0043669	0.01073	rgb(217,215,215)	1.4995	2,2
Nfe2	Dpp4	-0.0043655	-0.019313	rgb(213,214,218)	1.4951	2,2
Klf5	Abcb9	0.0043645	0.017167	rgb(217,214,214)	1.4995	2,2
Jun	Tox	-0.0043643	-0.015021	rgb(214,215,218)	1.4951	2,2
Rreb1	Tcf25	-0.0043631	-0.012876	rgb(214,215,217)	1.4951	2,2
Runx1	Slamf7	0.0043621	0.01073	rgb(217,215,215)	1.4995	2,2
Klf5	Wee1	-0.0043618	-0.0042918	rgb(216,216,217)	1.4951	2,2
Rest	Ptpn2	0.0043613	0.012876	rgb(217,215,215)	1.4995	2,2
Myc	Pck2	0.0043608	0.0064378	rgb(217,216,216)	1.4995	2,2
Batf3	Socs5	-0.0043595	-0.023605	rgb(212,214,218)	1.4951	2,2
Nr1h2_Nr1h3	Rgs1	0.0043589	0.030043	rgb(217,211,211)	1.4995	2,2
Runx2	Sdc3	-0.0043588	-0.030043	rgb(210,213,218)	1.4951	2,2
Nr1h2_Nr1h3	Zbed4	0.0043586	0.017167	rgb(217,214,214)	1.4995	None
Ets1	Naca	0.0043574	0.019313	rgb(217,213,213)	1.4995	2,2
Cebpg	Cdkn1b	0.0043559	0.0064378	rgb(217,216,216)	1.4995	2,2
Mga	Sav1	0.0043541	0.015021	rgb(217,214,214)	1.4995	2,2
Foxc1	Cd83	0.0043539	0.0042918	rgb(217,216,216)	1.4995	2,2
Smad3	Chchd7	-0.0043537	-0.012876	rgb(214,215,217)	1.4951	2,2
Egr4	Ephx1	0.0043535	0.012876	rgb(217,215,215)	1.4995	2,2
Hsf2	Pdlim4	-0.0043528	-0.01073	rgb(215,216,217)	1.4951	2,2
Scrt1	Tnip2	-0.0043518	-0.01073	rgb(215,216,217)	1.4951	2,2
Zfp105	Crebbp	-0.0043506	-0.012876	rgb(214,215,217)	1.4951	2,2
Irf9	Ndst1	0.0043505	0.017167	rgb(217,214,214)	1.4995	2,2
Zeb1	Snx11	-0.0043466	-0.017167	rgb(213,215,218)	1.4951	2,2
Atf3	Dusp14	0.0043461	0.012876	rgb(217,215,215)	1.4995	2,2
Egr2	H1f0	0.0043426	0.012876	rgb(217,215,215)	1.4995	2,2
