TF	Target	combined_confidence
Erf	Ormdl1	0.496659369294983
Gtf2ird1	Gnptab	0.4966517941686678
Klf10	Tapbpl	0.4966480066055102
Tcf3	Cdadc1	0.4966480066055102
Maff	Lgals1	0.4966442190423525
Cc2d1a	Itpr3	0.4966404314791949
Zfp51	Nudt4	0.4966328563528797
Cxxc1	Pacs1	0.4966290687897221
Gpbp1	Mgat4b	0.4966290687897221
Zfp654	Slc9a3r1	0.49662149366340685
Zkscan1	Tacc2	0.49662149366340685
Zfp598	Clybl	0.49661770610024925
Zfp91	Sox4	0.49661770610024925
Hif1a	Il12rb2	0.4966139185370916
Zfp62	Ncf1	0.4966139185370916
Nfe2l2	Cysltr1	0.49661013097393397
Litaf	Pbx2	0.49659876828446115
Pbx2	Bbc3	0.49659876828446115
Nr4a1	Pbx2	0.49659498072130354
Tcf4	Ppp1cc	0.49659498072130354
Klf13	Prkd3	0.4965911931581459
Zfp617	Naca	0.4965874055949883
Sp100	Capg	0.49658361803183065
Cdc5l	Gpr146	0.49657983046867304
Zfp426	Crtam	0.49657604290551544
Mafg	Zfp568	0.4965722553423578
Pou6f1	Afp	0.4965722553423578
Nfil3	Rdh10	0.4965684677792002
Nfat5	Itpr1	0.4965646802160426
Zfp68	Ets1	0.496560892652885
Nr3c1	Moap1	0.4965571050897274
Zfp296	Trip10	0.4965533175265698
Nr3c1	Exoc6	0.4965495299634121
Tsc22d1	Sell	0.4965495299634121
Zfp598	Sugt1	0.4965457424002545
Zeb2	Arrb2	0.4965419548370969
Maff	Lta	0.4965381672739393
Zbtb17	Mettl8	0.4965381672739393
Cebpg	Pqlc1	0.4965343797107817
Tsc22d1	Ppic	0.4965343797107817
Rorc	Procr	0.4965305921476241
Aebp2	Plod2	0.49652680458446646
Nr4a1	Fez2	0.49652301702130885
Zfp84	Sqle	0.49652301702130885
Creb3l2	Vps37b	0.4965154418949936
Mafg	Myd88	0.4965154418949936
Pou6f1	Dffb	0.49651165433183597
Dzip1	Tfg	0.49650029164236315
Zfp574	Ada	0.49649650407920554
Trps1	Klf4	0.4964927165160479
Scml4	Ethe1	0.49648892895289026
Ncoa3	Abcd3	0.49648514138973265
Zbtb7b	Tmbim1	0.49648514138973265
Zzz3	Ccdc92	0.4964737787002598
Mga	Picalm	0.4964662035739446
Stat3	Lpin2	0.496462416010787
Zfp277	Tyw1	0.4964586284476294
Zfp296	Tnfrsf21	0.4964548408844717
Foxo3	Itgb7	0.4964510533213141
Drap1	Mpdu1	0.4964472657581565
Bcl11b	Piwil2	0.4964434781949989
Klf13	Srpk1	0.4964434781949989
Zfp52	Auh	0.4964396906318413
Zfpm1	Prkca	0.4964396906318413
Cebpb	Tyms	0.4964321155055261
Stat3	Lpxn	0.4964321155055261
Irf1	Xpnpep1	0.49642832794236846
Zeb1	Ccl20	0.49642832794236846
Xbp1	Arhgap17	0.4964245403792108
Zfp296	Kcnmb4	0.4964207528160532
Zfp869	Tnfrsf12a	0.4964169652528956
Hmgb1	Cltb	0.49641317768973797
Zfp688	Ppp1r10	0.49641317768973797
Ankzf1	Tcf25	0.49640939012658036
Klf10	Ctla2b	0.49640560256342275
Cebpg	Fth1	0.49640181500026515
Rel	Plagl1	0.49639802743710754
Hes6	Sh3bp1	0.49639045231079226
Zbtb22	Tfpi	0.49638666474763465
Cic	Flt3l	0.49638287718447704
Zfp568	Nefh	0.49638287718447704
Cebpz	Ethe1	0.49637908962131944
Foxn2	Cbx4	0.49637908962131944
Klf9	Nfe2l2	0.4963753020581618
Zfp62	Ubtd1	0.49636015180553134
Nfe2l2	Tnrc6a	0.4963563642423737
Erf	Bzw2	0.4963525766792161
Zhx1	Vgll4	0.4963525766792161
Mtf2	Fap	0.4963487891160585
Rela	Trat1	0.4963487891160585
Fosl1	Xpnpep1	0.4963412139897433
Cic	Grn	0.4963336388634281
Plagl2	Ppic	0.4963336388634281
Klf6	Flt3l	0.4963298513002704
Tulp3	Hemk1	0.4963298513002704
Ncoa3	Fes	0.4963222761739552
Rora	Cln5	0.4963184886107976
Mxi1	Gart	0.49631470104764
Zfp35	Ncdn	0.49630712592132475
Pbx2	Lbh	0.49629576323185187
Litaf	Lsp1	0.49629197566869426
Klf10	Nfkbie	0.49628818810553665
Gata3	St7	0.49628061297922144
Sp110	Trim26	0.4962768254160638
Bhlhe40	St3gal1	0.4962730378529062
Mga	Lgals3	0.4962730378529062
Cc2d1a	Egln1	0.4962692502897486
Jun	Stat3	0.4962692502897486
Aebp2	Slc19a2	0.49626546272659094
Cebpb	Abcg2	0.49626546272659094
Zfp202	Mgll	0.49626167516343334
Zfp574	Ifitm1	0.4962578876002757
Nfat5	Slc19a2	0.4962541000371181
Zbtb32	Ddit4	0.4962541000371181
Ankzf1	Ptp4a1	0.4962503124739605
Irf7	Ptpn11	0.4962503124739605
Ddit3	Igf2r	0.4962465249108029
Bbx	Rara	0.4962427373476453
Tef	Pck2	0.4962427373476453
Runx1	Plekha2	0.4962389497844877
Foxo3	Zfp36l2	0.49623516222133
Zfp280c	Tcf25	0.4962313746581724
Zbtb17	Cd160	0.4962275870950148
Arid3b	Satb1	0.4962237995318572
Runx1	Pknox1	0.4962200119686996
Topors	Igfbp7	0.4962200119686996
Zfp68	Pcmt1	0.496216224405542
Eea1	Ccl3	0.49620864927922675
Nfe2l2	Mapk7	0.49620864927922675
Zfp707	Tnfrsf12a	0.4962010741529115
Mxd4	Abcb9	0.49619728658975387
Kdm2b	Mafg	0.49619349902659626
Zfp703	Sema4a	0.49619349902659626
Phf20	Rhebl1	0.49618592390028105
Satb1	Arid5a	0.49618592390028105
Foxn2	Tubb6	0.4961783487739658
Mxd4	Ostf1	0.4961783487739658
Stat1	Ahnak	0.49617456121080816
Aebp2	Gja1	0.49617077364765055
Foxn2	Plekhf2	0.49617077364765055
Hif1a	Idh1	0.49616698608449294
Trps1	Nek6	0.49616698608449294
Foxn2	Ephx1	0.49616319852133534
Foxp1	Mbtd1	0.49616319852133534
Zeb1	Rara	0.4961594109581777
E4f1	Cxcl10	0.4961556233950201
Cebpb	Map3k8	0.4961518358318625
Irf1	Ccl20	0.4961480482687049
Phf20	Nudt4	0.4961442607055473
Snapc2	Nudt8	0.4961442607055473
Litaf	Ubiad1	0.4961404731423896
Zeb2	Mllt3	0.4961404731423896
Zfp329	Ell2	0.496136685579232
Zfp62	Rraga	0.496136685579232
Irf1	Lgals1	0.4961328980160744
Sp100	Hspg2	0.4961328980160744
Kdm2b	Arf1	0.4961253228897592
Terf1	Cmah	0.4961253228897592
Runx1	Ctla2b	0.4961215353266016
Ski	Itm2a	0.4961215353266016
Mga	Anxa4	0.4961063850739711
Trps1	Akap12	0.4961063850739711
Zeb1	App	0.4961025975108135
Klf10	Ick	0.49609880994765587
Snapc2	Mgat4b	0.49609502238449826
Aebp2	Gtse1	0.49609123482134065
Arid3a	Fosl2	0.49608744725818305
Egr3	Eif4e3	0.49608744725818305
Ski	Serpine2	0.49608365969502544
Gm6710	Dhcr7	0.49607987213186777
Fli1	Rps14	0.49607608456871016
Klf3	Dph1	0.49607229700555255
Zfp617	Max	0.49607229700555255
Rest	Lgals3bp	0.49606850944239494
Zfp329	Fli1	0.49606472187923734
Lef1	Sfmbt2	0.4960609343160797
Zfp52	Tsc22d1	0.4960609343160797
Terf1	Twsg1	0.4960571467529221
Nfkb2	Slc16a6	0.4960495716266069
Zfp445	Slc6a6	0.49604578406344924
Foxo3	Ets1	0.496038208937134
Cic	Surf4	0.4960306338108188
Mga	Sirt2	0.4960306338108188
Lef1	Socs1	0.496019271121346
Foxp1	Sidt1	0.4960154835581883
Nfkb2	Tnfsf9	0.4960154835581883
Kdm2b	Pdcd1	0.4960116959950307
Atf6	Adora2a	0.4960079084318731
Bhlhe40	Nt5e	0.49600033330555793
Bhlhe40	Stx1a	0.49599654574240026
Zfp277	Aig1	0.49599654574240026
Hbp1	Cxcr3	0.49599275817924265
Ski	Siah1a	0.49599275817924265
Runx1	Rnf130	0.4959851830529274
Zbed4	Tpst1	0.4959851830529274
Zfp688	Ddit4	0.49598139548976977
Hif1a	Tle4	0.49597760792661216
Egr3	Tnfrsf12a	0.49597003280029694
Klf4	Ankrd13c	0.49596624523713934
Clock	Snx10	0.4959624576739817
Thap7	Tbx21	0.4959586701108241
Thap7	St7l	0.4959548825476665
Cc2d1a	Slc6a6	0.49595109498450884
Zfp62	Tnfsf4	0.49595109498450884
Atf2	Acsl6	0.49594730742135124
Mbd6	Cdc42ep3	0.4959435198581936
Stat1	Myb	0.495939732295036
Zfp51	Ormdl1	0.4959359447318784
Cbx2	Cnnm3	0.4959321571687208
Cebpb	Ick	0.4959283696055632
Kdm5b	Nfe2l2	0.4959283696055632
Fosl1	Pde6d	0.4959245820424056
Irf9	Pim1	0.4959245820424056
Zfp202	Myo6	0.4959207944792479
Fosl1	Rpl24	0.4959170069160903
Bcl11b	Lsp1	0.4959094317897751
Nfkb2	Hk2	0.4959094317897751
Atf3	Flt3l	0.4959056442266175
Atf6	Tyw1	0.4959018566634599
Stat3	Cd4	0.4959018566634599
Pou6f1	Piwil2	0.49589806910030226
Mga	Id1	0.49589428153714465
Gm6710	Slc2a1	0.495890493973987
Pou6f1	Extl3	0.4958867064108294
Atf2	Ppcdc	0.49587155615819895
Klf10	Galm	0.4958639810318837
Zbtb22	Ripk1	0.4958639810318837
Atf2	Stambp	0.4958601934687261
Cc2d1a	Ankmy2	0.4958601934687261
Ncoa3	Bmp2k	0.49585261834241084
Rara	Eps8l1	0.4958450432160956
Cxxc1	Bnip3	0.495841255652938
Zfp35	Egln1	0.495841255652938
Nfat5	Rrad	0.4958374680897804
Rorc	Plagl1	0.4958374680897804
Son	Tom1	0.4958298929634652
Clock	Il12rb2	0.4958261054003075
Rela	Adarb1	0.4958261054003075
Snapc2	Creb1	0.4958223178371499
Zbtb17	Pknox1	0.4958223178371499
Fosl2	Sdcbp2	0.4958185302739923
Satb1	Ptprs	0.4958147427108347
Phf20	Mpdu1	0.4958109551476771
Zbtb17	Extl3	0.4958109551476771
Zmiz2	Pck2	0.4958071675845195
Zfp472	Sav1	0.49579959245820426
Zkscan1	Cd160	0.495792017331889
Arid5a	Kdelc1	0.49578444220557377
Litaf	Ramp3	0.49578444220557377
Pou6f1	Serpine2	0.49578065464241616
Nr1h2	Ethe1	0.49577686707925855
Zfp598	Pgs1	0.49577686707925855
Usf2	Phldb1	0.49577307951610095
Rel	Parp9	0.49576929195294334
Nfat5	Trps1	0.49576171682662806
Pou6f1	Klf2	0.49576171682662806
Zbtb44	Samsn1	0.49575792926347045
Runx1	Kcna3	0.49575035413715524
Sox4	Ms4a4b	0.49575035413715524
Zfp296	Alcam	0.4957465665739976
Hes6	Rraga	0.49574277901084
Zfp568	Mxi1	0.4957389914476824
Relb	Dhcr7	0.4957352038845248
Zbtb1	Ormdl1	0.4957352038845248
Sox4	Itgb5	0.49573141632136714
Myb	Sidt1	0.4957238411950519
Zfp703	Gzmb	0.4957238411950519
Foxn2	Capg	0.4957200536318943
Hif3a	Ptpre	0.4957162660687367
Atf5	Sfmbt2	0.4957124785055791
Ncoa1	Psme1	0.4957124785055791
Creb1	Fundc2	0.4957086909424215
Atf2	Pgrmc1	0.4957049033792639
Zfp202	Parp9	0.4957011158161062
Plagl2	Cdc42ep3	0.4956973282529486
Atf5	Serpinc1	0.4956897531266334
Zbtb20	Rpl24	0.4956897531266334
Atf6b	S100a13	0.49568596556347577
E2f1	Parp6	0.49568217800031816
Stat3	Etv6	0.49568217800031816
Zfp472	Zfp426	0.49567839043716055
Zfp62	Hexim1	0.49567460287400295
Mnt	Idh1	0.4956708153108453
Cic	Cmah	0.49566702774768767
Runx2	Rreb1	0.49566702774768767
Hmga1	Ero1l	0.49566324018453006
Mtf2	Crip1	0.49566324018453006
Jun	Slc3a2	0.49565566505821484
Zfpm1	Tbx21	0.4956480899318996
Gabpa	Trmt5	0.495644302368742
Kdm5b	Ece1	0.495644302368742
Atf3	Lbp	0.49563293967926914
Atf6	Tnf	0.4956253645529539
Rxrb	Gpr65	0.4956215769897963
Cebpb	Gypc	0.4956140018634811
Ets2	Ifnar1	0.4956140018634811
Hmga1	Atf6	0.4956102143003235
Tulp3	Snx10	0.4956026391740082
Cux1	Vrk2	0.4955988516108506
Drap1	Mettl8	0.4955988516108506
Gabpa	Crem	0.4955874889213778
Srebf1	Rad52	0.4955874889213778
Mga	Il17a	0.49557991379506255
Smad4	Cmah	0.49557991379506255
Zbtb48	Acad8	0.4955723386687473
Cic	Cd9	0.49556476354243206
Zfp703	Notch2	0.49556476354243206
Zfp445	Papolg	0.49556097597927445
Stat3	St3gal1	0.49555718841611684
Bbx	Tnfaip8	0.49555340085295924
Cux1	Runx1	0.495545825726644
Ncoa1	Kctd17	0.495545825726644
Srebf1	Ctnna1	0.49554203816348635
Fosb	Notch2	0.49553825060032874
Irf7	Dusp22	0.49553446303717114
Cdc5l	Ascc1	0.4955306754740135
Zfp688	Abhd4	0.4955268879108559
Relb	Socs1	0.4955231003476983
Pknox1	Scml4	0.4955193127845407
Rela	Ifih1	0.4955193127845407
Mef2d	Hspa4l	0.4955155252213831
Zfp703	Skap2	0.4955155252213831
Zfp275	Akap12	0.4955117376582254
Ets2	Map3k8	0.4955079500950678
Crem	Prkd3	0.4955041625319102
Dzip1	Pdlim4	0.4955041625319102
Zbtb32	Psph	0.4954927998424374
Zfp598	Atp1a1	0.4954927998424374
Ncoa1	Myb	0.4954890122792798
Zfp62	Ube2v1	0.49548522471612216
Nr4a2	Mbtd1	0.4954814371529645
Satb1	Ndrg1	0.4954814371529645
Nr4a2	Adrb2	0.4954776495898069
Rel	Lgals3bp	0.4954776495898069
Zfp101	Helb	0.4954738620266493
Atf2	Ripk2	0.49546628690033406
Zbtb7a	Ssbp4	0.49546249933717645
Egr2	Cnn2	0.49545871177401885
Atf2	Pdxp	0.49545492421086124
Tsc22d1	Zfp568	0.4954511366477036
Mbd6	Pdzk1ip1	0.49544734908454596
Rel	Stat2	0.49544356152138835
Zfp386	Rgs16	0.49544356152138835
Wiz	Sgip1	0.49543977395823074
Hes6	Rel	0.49543598639507314
Arid3a	Nt5e	0.4954321988319155
Pbx2	Ppp1r10	0.4954321988319155
Gpbp1	Mbtd1	0.4954284112687579
Zfp568	Stx7	0.4954284112687579
Irf1	Bnip3	0.4954246237056003
Pbx2	Cd44	0.4954246237056003
Rel	Tapbp	0.4954208361424427
Zkscan1	Rpl24	0.49541704857928504
Hes6	R3hdm1	0.4954094734529698
Zfp277	Piga	0.4954056858898122
Tef	Snx10	0.495398110763497
Rel	Notch1	0.4953943232003394
Zbtb1	Hook2	0.4953905356371818
Zfp35	Dusp6	0.4953905356371818
Zfp707	Map3k5	0.4953867480740241
Ahctf1	Zfp239	0.4953829605108665
Atf6	Nsmaf	0.4953791729477089
Cebpg	Sesn3	0.4953753853845513
Patz1	Vgll4	0.4953753853845513
Hif1a	Asns	0.49537159782139367
Nfkb2	Sh3bp1	0.49537159782139367
Rel	Ifih1	0.49536402269507845
Zfp322a	Gpr83	0.49535644756876324
Litaf	Cd83	0.49535266000560557
Zbtb1	Lif	0.49534508487929035
Arid5a	Tnnt2	0.4953337221898175
Arid3a	Dclre1a	0.4953299346266599
Irf2	Tspan6	0.49532235950034464
Rela	Ctss	0.49532235950034464
Bcl11b	Cttn	0.49531857193718704
Rest	Bzw2	0.4953147843740294
Zhx1	Pcmt1	0.4953147843740294
Atf5	Ethe1	0.4953109968108718
Mef2d	Flot1	0.4953109968108718
Irf9	Mapk6	0.4953072092477142
Tcf12	Aig1	0.4953072092477142
Cdc5l	Etv6	0.4953034216845566
Zfp277	Ethe1	0.495299634121399
Phf1	Scml4	0.4952882714319261
Zfp644	Acss1	0.4952882714319261
Zbtb7a	Galm	0.4952844838687685
Irf1	Wdr81	0.4952806963056109
Erf	Acsl6	0.4952769087424533
Foxo3	Cd47	0.49527312117929567
Zbtb44	Cmtm7	0.49526554605298045
Atf2	Prickle1	0.49526175848982285
Zfp91	Ifitm3	0.49526175848982285
Pou6f1	Hlcs	0.4952579709266652
Plagl2	Dusp1	0.49525418336350757
Cdc5l	Sfmbt2	0.49525039580034996
Zfp386	Nfatc1	0.49525039580034996
Erf	Cndp2	0.49524660823719235
Zeb2	Serpine2	0.49524660823719235
Zfp296	Aldoa	0.49524282067403474
Satb1	Serpinc1	0.49523903311087714
Snapc2	Cln5	0.49523903311087714
Cux1	Rxra	0.4952352455477195
Maff	Creb1	0.49522767042140425
Mtf2	Rhbdf1	0.49522388285824664
Zfp296	Klf13	0.49522009529508904
Ski	Wdr82	0.4952125201687738
Ash1l	Zfp445	0.4952087326056162
Cebpg	Bmp2k	0.4952049450424586
Sp100	Vav1	0.4951973699161433
Mtf2	Rap1gds1	0.4951935823529857
Hif3a	Kctd14	0.4951860072266705
Plagl2	Ripk3	0.4951784321003553
Nr4a2	Ms4a4b	0.4951746445371977
Mef2d	Sesn3	0.4951670694108824
Irf4	Ctnna1	0.4951632818477248
Zbtb1	Ssbp4	0.4951594942845672
Zfp472	Fbxw2	0.4951594942845672
Irf1	Pck2	0.49514813159509435
Terf1	Mbtd1	0.49514434403193675
Pbx2	Cyfip2	0.49514055646877914
Snapc2	Vegfb	0.4951367689056215
Rorc	Itgb1	0.49513298134246386
Rxrb	Kctd12	0.49513298134246386
Zeb2	Gypc	0.49512919377930625
Irf9	F2rl1	0.49512540621614864
Hmgb1	Cd5l	0.49512161865299104
Atf6	Siah1a	0.4951178310898334
Nhlh1	Calcrl	0.4951178310898334
Erf	Rassf1	0.4951140435266758
Phf20	Mafg	0.4951140435266758
Egr1	Acad8	0.4951064684003606
Smad4	Cd79b	0.4951064684003606
Irf8	Gpr146	0.49510268083720294
Dmtf1	Cd79b	0.4950988932740453
Nr3c1	Gemin6	0.4950951057108877
Topors	Ctla4	0.4950951057108877
Zfp101	Gla	0.4950913181477301
Gtf2ird1	Zfp445	0.4950837430214149
Zeb2	Acvr1b	0.4950799554582573
Cux1	Klf10	0.4950761678950997
Cenpb	Ddit4	0.495072380331942
Crem	App	0.4950685927687844
Nfatc1	Itpr3	0.4950685927687844
E4f1	Rhoq	0.4950648052056268
Plagl2	Edem1	0.4950648052056268
Fosl2	Lbh	0.49505723007931157
Cic	Ehd4	0.49505344251615396
Atf6b	Ptger2	0.49504965495299635
Stat1	Tbc1d14	0.49504586738983875
Mef2d	Nr4a1	0.49504207982668114
Rora	Tmem38b	0.49503829226352347
Nfe2l2	R3hdm1	0.49503071713720825
Tef	Mpp1	0.49502314201089304
Klf10	Cxcr3	0.4950155668845778
Zfp277	Txk	0.4950155668845778
Atf2	Ly6a	0.49500799175826254
Pbx2	Slc6a6	0.49500799175826254
Atf3	Stx1a	0.49500420419510494
Dzip1	Trim13	0.4950004166319473
Egr2	Clk3	0.4949966290687897
Gpbp1	Gne	0.4949966290687897
Hif1a	Syce2	0.4949928415056321
Zfp703	Tnrc6a	0.4949852663793169
Klf10	Utf1	0.4949814788161593
Litaf	Sav1	0.4949814788161593
Litaf	Nfkb1	0.4949776912530016
Relb	Ankmy2	0.4949701161266864
Foxp1	Plekhf2	0.4949663285635288
Zfp101	Mettl8	0.4949663285635288
Klf3	Tspan5	0.4949625410003712
Stat3	Ddr1	0.4949625410003712
Mafg	Pigc	0.49495117831089835
Nr3c1	Map3k1	0.49495117831089835
Maff	Rpl14	0.49494739074774075
Etv6	Tmtc4	0.4949436031845831
Klf6	Ctla4	0.4949436031845831
Ddit3	Ppic	0.49493981562142547
Pou2af1	Trim26	0.49493602805826786
Atf2	Id1	0.49493224049511025
Stat2	Trat1	0.49493224049511025
Ski	Tmem38b	0.49492845293195264
Satb1	Nfil3	0.49492466536879504
Maff	Cdkn2c	0.4949208778056374
Zfp574	Psme1	0.4949208778056374
Litaf	Ms4a4c	0.4949170902424798
Sp3	Pde6d	0.4949170902424798
Myc	Rpn1	0.49491330267932215
Srf	Tfpi	0.49491330267932215
Mga	Cyfip2	0.49490951511616454
Ncoa1	Klf10	0.49490572755300694
Zfp52	Dhcr7	0.4949019399898493
Bhlhe40	Dusp22	0.4948981524266917
Mga	Rap1gds1	0.4948905773003765
Zbtb22	Cd86	0.4948905773003765
Cux1	Traf3	0.4948867897372189
Rest	Aste1	0.4948830021740612
Gabpa	Sec24d	0.4948792146109036
Mga	Mapk7	0.4948792146109036
Arid3b	Nfatc1	0.494875427047746
Bhlhe40	Tnfaip8	0.494875427047746
Tbx21	Tspan6	0.4948716394845884
Zfp574	Pltp	0.4948716394845884
Klf9	Clk3	0.4948678519214308
Tcf4	Minpp1	0.4948678519214308
Arid3b	Slc39a1	0.4948640643582732
Satb1	Ddr1	0.4948602767951156
Klf4	Ndrg1	0.4948489141056427
Klf4	Retsat	0.4948451265424851
Atf5	Sec24d	0.49484133897932747
Hes6	Slc25a30	0.49483755141616986
Cxxc1	Fbxw2	0.49483376385301225
Zfp202	Pde7a	0.49483376385301225
Stat5b	Ramp3	0.49482997628985464
Elk3	Dynll2	0.49482618872669704
Mtf2	Serpine2	0.49482618872669704
Zkscan1	Tnfrsf12a	0.49481861360038176
Rora	Plagl1	0.49481482603722415
Ncoa1	Ctla2b	0.49481103847406654
Cux1	Dhcr7	0.49480725091090894
Klf6	Siah1a	0.4948034633477513
Zbtb22	Pim1	0.4947996757845937
Gtf2ird1	Tsc1	0.4947958882214361
Mga	Plac8	0.4947921006582785
Arid3b	Tbx21	0.49478831309512084
Plagl2	Slc14a1	0.4947845255319632
Cdc5l	Ndrg1	0.4947807379688056
Irf4	Piwil2	0.4947807379688056
Foxp1	Procr	0.494776950405648
Hif1a	Adam9	0.4947731628424904
Litaf	Ccl4	0.4947655877161752
Zfp260	Vps37b	0.4947618001530176
Mga	Pdxp	0.49475801258985996
Zfp280c	Twsg1	0.49475801258985996
Egr3	Utf1	0.4947542250267023
Ddit3	Pccb	0.4947504374635447
Hif3a	Phtf2	0.4947466499003871
Tef	Tmbim1	0.4947466499003871
Arid3b	Lime1	0.49473149964775665
Phf20	Ptger4	0.49472771208459904
Irf9	Iqgap2	0.49471634939512615
Bcl11b	Sla2	0.49471256183196854
Batf	Cdkn1b	0.4947049867056533
Cux1	Rora	0.4947049867056533
Rorc	Fosl2	0.4947011991424957
Zfpm1	Ptprcap	0.4947011991424957
Ski	Psme2	0.4946974115793381
Zfp426	Rhebl1	0.4946974115793381
Atf5	BC029722	0.49469362401618044
Relb	Exoc6	0.4946860488898652
Myb	Qprt	0.4946822613267076
Irf1	Myd88	0.49467847376355
Pbx2	Pck2	0.49467847376355
Fli1	Thoc3	0.4946746862003924
Ets2	Dusp6	0.4946671110740772
Satb1	Gne	0.4946595359477619
Zfp68	Trim13	0.4946557483846043
Arid2	Anapc1	0.4946519608214467
Fosl1	Slc2a3	0.4946519608214467
Egr1	Ankrd13c	0.4946481732582891
Ski	Tnfsf8	0.49464438569513147
Zbtb17	Ctla4	0.49464438569513147
Cebpg	Ank1	0.49462544787934337
Trps1	Ptpn1	0.49462544787934337
Hbp1	Guca1b	0.49462166031618576
Nfil3	Dusp2	0.49461787275302815
Egr2	Tmem71	0.49461408518987054
Trps1	Batf	0.49461408518987054
Pbx2	Ctsb	0.4946065100635553
Litaf	Pde8a	0.4946027225003977
Snapc2	Cnnm3	0.49459893493724005
Nfil3	Trmt5	0.49459514737408244
Zfp617	St7l	0.49459514737408244
Arid2	Fundc2	0.4945837846846096
Atf6	Rgs19	0.4945762095582944
Mtf2	Plagl1	0.4945762095582944
Runx1	Ripk2	0.4945724219951368
Plagl1	Lpxn	0.4945686344319791
Satb1	Abcd3	0.4945686344319791
Irf7	Anapc1	0.4945648468688215
Zfp598	Slc9a8	0.4945648468688215
Klf9	Cd81	0.4945610593056639
Zbtb44	Ifit2	0.4945572717425063
Zfpm1	Gatm	0.4945496966161911
Sp4	Socs5	0.49454590905303353
Tcf3	Sh2d3c	0.49454590905303353
Zfp574	Plekho1	0.49454212148987586
Zfp688	Nudt4	0.49454212148987586
Foxn2	Myo10	0.49453833392671825
Rreb1	Ms4a4c	0.494530758800403
Zfp160	Plagl1	0.49452697123724537
Rxrb	Aig1	0.49452318367408776
Gata3	Aldh3a2	0.49451939611093015
Cenpb	Stambp	0.49451182098461494
Stat5b	Ppp1cc	0.49451182098461494
Maff	Map3k5	0.4945080334214573
Rest	Ppic	0.49450424585829966
Hbp1	Per2	0.49450045829514205
Irf9	Cd86	0.49450045829514205
Ncoa3	Plk2	0.49449667073198444
Zfp574	Tnfrsf25	0.49449667073198444
Fli1	Kctd12	0.49449288316882684
Hif1a	Ndrg2	0.49449288316882684
Plscr1	Pde2a	0.4944853080425116
Tcf4	Stat3	0.4944853080425116
Irf2	Ccl5	0.494481520479354
Satb1	Fosl2	0.494481520479354
Srebf1	Mical1	0.4944777329161964
Foxo1	Stk4	0.49447394535303874
Mtf2	Gnpda1	0.49447394535303874
Scml4	Sesn3	0.4944701577898811
Hes6	Lgals3bp	0.4944663702267235
Nhlh1	Arid5a	0.4944625826635659
Rel	Cln5	0.4944625826635659
Zfp35	Klf4	0.4944587951004083
Mbd6	Tns1	0.4944550075372507
Fosl1	Ifngr2	0.4944512199740931
Hes6	Pbx2	0.49444364484777786
Irf2	Slc9a8	0.4944398572846202
Zfp568	Ptprcap	0.4944360697214626
Mtf2	Mpdu1	0.494432282158305
Ncoa3	Map4k4	0.49442470703198976
Zeb2	Tef	0.49442470703198976
Irf1	Nckap1	0.49442091946883215
Irf9	Il7r	0.49442091946883215
Ddit3	Pqlc1	0.49441713190567455
Zfp386	Emp3	0.49441713190567455
Zfp280c	Smg5	0.49441334434251694
Clock	Trib3	0.49440955677935927
Patz1	Pde8a	0.49440576921620166
Foxo3	Calcrl	0.49439819408988644
Sp100	Egr3	0.49439440652672884
Ankzf1	Mxi1	0.4943906189635712
Zfp472	Ank1	0.494383043837256
Sox4	Vgll4	0.49437546871094074
Mef2d	Nfkbie	0.4943716811477831
Tbx21	Nsf	0.4943678935846255
Bbx	Skap2	0.4943641060214679
Gata3	Tnfsf4	0.4943641060214679
Erf	Rnh1	0.4943565308951527
Purb	Itgb1	0.4943565308951527
Mtf2	Creb1	0.4943489557688375
Atf6b	Slc29a3	0.4943413806425222
Mafg	Utf1	0.4943375930793646
Terf1	Opn3	0.4943375930793646
Cic	Avpi1	0.494333805516207
Zhx1	Pdlim4	0.494333805516207
Zfp91	Guca1b	0.49433001795304937
Plscr1	Tulp3	0.49432623038989176
Klf3	Tnnt2	0.49432244282673415
Zfp62	Rap1gds1	0.49431865526357655
Gm6710	Ormdl1	0.4943148677004189
Cdc5l	Aste1	0.49431108013726127
Cebpb	Cdkn2c	0.49430729257410366
Stat2	Ifih1	0.49430729257410366
Zfp202	Utf1	0.49430350501094605
Zeb2	Nudt4	0.49429971744778844
Gtf2ird1	Egln3	0.49429592988463084
Foxp1	Dgat1	0.4942921423214732
Jun	Batf	0.4942921423214732
E4f1	Gtse1	0.4942883547583156
Son	Ptprc	0.4942883547583156
Zeb2	Ldlrap1	0.49428456719515795
Zhx1	Arhgap17	0.49428456719515795
Nfil3	Acad8	0.49428077963200034
Sp110	Srpk1	0.49428077963200034
Zfp280c	Ndrg1	0.49427699206884274
Zfp574	Ccl1	0.4942732045056851
Zkscan1	Tapbpl	0.4942732045056851
Phf20	Acvr1b	0.4942694169425275
Pou6f1	Myo18a	0.4942618418162123
Rreb1	Tm9sf4	0.4942618418162123
Rel	Csnk1e	0.4942580542530547
Satb1	Stk39	0.4942580542530547
Creb1	Utf1	0.4942542666898971
Cebpz	H1f0	0.4942504791267394
Zbtb20	Myb	0.4942504791267394
Atf3	Rpl24	0.4942429040004242
Irf9	Satb1	0.4942429040004242
Rxrb	Plekho1	0.4942391164372666
