TF	Target	combined_confidence
E2f1	Acad9	0.48177790670077264
Trps1	Acsl4	0.48177413947040276
Nhlh1	Spsb1	0.48177037224003283
Zkscan1	Rpl24	0.48177037224003283
Ncoa1	Batf	0.48176660500966295
Zfp101	Cdadc1	0.48176660500966295
Runx2	Pdcd1	0.481762837779293
Zbtb17	Eif4e3	0.481762837779293
Hsf1	Ethe1	0.48175907054892314
Fosl1	Runx2	0.4817553033185532
Zfp598	Fundc2	0.4817553033185532
Plscr1	Map3k8	0.48175153608818333
Irf9	Alcam	0.4817477688578134
Nfic	Flot2	0.4817477688578134
Relb	Moap1	0.4817364671667037
Topors	Bnip3	0.48173269993633383
Ncoa1	Il21	0.4817289327059639
Zbtb22	Hsd17b7	0.481725165475594
Zfp53	Dusp2	0.481725165475594
Cux1	Zadh2	0.4817213982452241
Batf	Inpp5b	0.4817138637844843
Zfp35	Usp22	0.4817138637844843
Atf6b	Nfatc1	0.4817100965541144
Plscr1	Nxn	0.4817100965541144
Nhlh1	Itgb1	0.48170632932374446
Ski	Zfp426	0.4817025620933746
Nfe2l2	Picalm	0.48169879486300465
Bbx	Ada	0.4816950276326348
Zbtb45	Lgals3bp	0.48169126040226484
Maff	Rnf130	0.48168749317189496
Arid3a	Fli1	0.48168372594152503
Rreb1	Max	0.48167995871115515
Ikzf4	Abcg2	0.4816761914807852
Creb3l2	Myb	0.48167242425041534
Nfe2l2	Calcrl	0.48167242425041534
Atf6	Satb1	0.4816686570200454
Mxd4	Mfge8	0.48166488978967553
Stat2	Cd274	0.48166488978967553
Trps1	Hook2	0.4816611225593056
Zfp277	Ccl4	0.4816611225593056
Zfp296	Tnni1	0.4816573553289357
Atf6	Enah	0.4816535880985658
E2f1	Anapc1	0.48164605363782603
Zfp296	Ppp1cc	0.48164605363782603
Foxo3	Chic2	0.4816422864074561
Nfkb2	Lif	0.4816422864074561
Pknox1	Map3k5	0.4816385191770862
Hmgb1	Gnpda1	0.4816347519467163
Zfp598	Ptpn11	0.4816309847163464
Ahctf1	Trib1	0.4816234502556066
Myc	Trib3	0.48161968302523667
Cggbp1	Slc6a6	0.4816159157948668
Litaf	H2afx	0.48161214856449686
Bbx	Cstf2t	0.481608381334127
Kdm5b	Calcrl	0.48160461410375704
Creb1	Sytl3	0.48160084687338717
Klf2	Mapk6	0.48159707964301723
Zfp386	Galnt3	0.48159707964301723
Rreb1	Nfkbia	0.48159331241264736
Nfkb1	Slc39a1	0.4815895451822774
Zfp260	Gusb	0.4815895451822774
Scml4	Nr4a1	0.48158577795190755
Klf3	Tspan5	0.4815820107215376
Rbpj	Hk2	0.4815820107215376
Atf2	Ece1	0.4815744762607978
Erf	Cyp11a1	0.4815744762607978
Crem	Tmtc4	0.4815707090304279
Zbtb1	Ada	0.4815707090304279
Atf5	Prkcd	0.4815594073393182
Phf1	Satb1	0.4815556401089483
Zfp644	Zfp426	0.4815556401089483
Cggbp1	Rap2b	0.4815518728785784
Myb	Cyp1b1	0.4815481056482085
Gata3	Cdk6	0.4815443384178386
Mxd4	Fbxo4	0.4815368039570988
Ncoa3	Qprt	0.48153303672672887
Clock	Trib3	0.481529269496359
Klf4	Ankrd13c	0.48152550226598906
Klf4	Gsn	0.48152550226598906
Bcl11b	Rxra	0.4815217350356192
Zfp277	Pcmt1	0.4815217350356192
Fosl1	Tbx21	0.48151796780524925
Trps1	Cd79b	0.48151796780524925
Zfp53	Rps6	0.48151420057487937
Litaf	Tapbpl	0.48151043334450944
Thap7	Rpl10a	0.48150666611413956
Ikzf4	Maoa	0.4815028988837696
Klf6	Idh1	0.48149913165339975
Foxn2	Adam19	0.4814953644230298
Cggbp1	Ndst1	0.48148782996229
Stat5b	Socs1	0.48148782996229
Arid3b	Cln5	0.4814765282711803
Ankzf1	Pgam1	0.4814727610408104
Klf4	Cln5	0.4814727610408104
Dzip1	Arl4c	0.4814689938104405
Hmga1	Plac8	0.4814689938104405
Mxi1	Adck1	0.48146522658007057
Bcl11b	Atp11a	0.4814614593497007
Zfp426	Sytl3	0.4814614593497007
Pou6f1	Hvcn1	0.4814576921193308
Zfp426	Trib3	0.4814576921193308
Foxp1	Grn	0.4814539248889609
Foxp1	Maoa	0.48144639042822107
Arid3b	Eef1a1	0.4814426231978512
Hif1a	Ifit2	0.4814426231978512
Zbtb17	Bbc3	0.48143885596748126
Nr3c1	Nudt6	0.4814350887371114
Fosl2	Sptlc1	0.48143132150674145
Zfp84	Pdxp	0.48142755427637157
Cebpb	Ifit2	0.48142378704600164
Sp3	Il24	0.48142378704600164
Jun	Gap43	0.48142001981563176
Nr4a1	Nfkbie	0.48142001981563176
Bcl11b	Slc35d1	0.48141625258526183
Zfp90	Sema4f	0.48141625258526183
Nr4a3	Reps1	0.48141248535489195
Scml4	Tns1	0.481408718124522
Runx1	Cdadc1	0.48140495089415214
Zmiz2	S100a6	0.48140495089415214
Ahctf1	Myo6	0.4814011836637822
Dzip1	Aste1	0.4814011836637822
Ahctf1	Csnk1e	0.4813936492030424
Zfp654	Maff	0.4813936492030424
Etv6	Cttn	0.4813898819726725
Satb1	Vps37b	0.4813861147423026
Bcl11b	Rexo4	0.4813823475119327
Nfic	Taf7	0.4813823475119327
Ahr	Mettl8	0.4813785802815628
Mafg	Tlcd1	0.4813785802815628
Litaf	Vrk2	0.4813748130511929
Tef	Csnk1e	0.4813748130511929
Arid3a	Cd79b	0.4813672785904531
Klf4	Padi2	0.4813672785904531
Litaf	Casp3	0.4813597441297133
Zbtb7a	Lpin2	0.48135220966897346
Hif3a	Tiparp	0.4813484424386036
Atf6	Ifitm1	0.48134467520823365
Zbtb44	Bmyc	0.48134467520823365
Nfat5	Itpr1	0.4813409079778638
Cebpb	Itgb3bp	0.48133337351712396
Pou6f1	Rab8b	0.48132960628675403
Zfpm1	Tbx21	0.48132960628675403
Klf3	Rgs1	0.48132583905638415
Satb1	Stat3	0.48132583905638415
Zbtb7b	Lactb	0.48131830459564434
Zeb2	Tm9sf4	0.4813145373652744
Irf2	Rab20	0.48131077013490453
Srebf2	Ptprcap	0.48131077013490453
Cggbp1	Cebpg	0.4813070029045346
Hes6	Nxn	0.4813070029045346
Foxo1	Rrad	0.4813032356741647
Atf5	Piga	0.4812994684437948
Nfkb2	Itgb1	0.4812957012134249
Satb1	Csnk1e	0.4812957012134249
Adnp	Tbc1d14	0.481291933983055
E2f1	Itm2a	0.48128439952231516
Atf3	Lbp	0.48127686506157535
Thap7	Ptprcap	0.4812730978312055
Tsc22d1	Slc14a1	0.4812693306008356
Zfp280c	Stard5	0.4812693306008356
Sp100	Myd88	0.48126556337046567
Zbtb20	Il21	0.48126556337046567
Tbx21	Nck2	0.48125049444898604
Elk3	Dynll2	0.48124672721861617
Zmiz2	Dnmt3a	0.48124672721861617
Zbtb22	Srxn1	0.48124295998824623
Arid2	Il2ra	0.4812354255275064
Fosb	Tacc2	0.48122412383639673
Plscr1	Pim1	0.48122412383639673
Gabpa	Klf7	0.4812203566060268
Zzz3	Perp	0.4812203566060268
Son	Tmc6	0.4812165893756569
Batf	Pfkp	0.481212822145287
Creb3l2	Vps37b	0.481212822145287
Mxi1	Plxnd1	0.4812090549149171
Foxp1	Wwp1	0.4812052876845472
Mtf2	Son	0.4812052876845472
Kdm2b	Ivd	0.4812015204541773
Nfkb1	Fli1	0.48119775322380737
Rxra	Ank1	0.4811939859934375
Ddit3	Sema7a	0.4811864515326977
Batf	Slc19a2	0.48118268430232775
Hif1a	Mbtd1	0.48118268430232775
Cic	Myo6	0.48117891707195787
Cebpg	Socs2	0.48117138261121806
Zfp568	Mapk3	0.48117138261121806
Zfp87	Naca	0.4811676153808482
Elk4	Tnfrsf21	0.48116384815047825
Ddit3	Minpp1	0.48116008092010837
E2f1	Slco3a1	0.48115631368973844
Ash1l	Mdn1	0.4811487792289986
Mef2d	Gatm	0.48114501199862875
Gfi1	Tspan2	0.4811412447682588
Ikzf4	Csnk1e	0.48113747753788894
Rbpj	Myb	0.481133710307519
Tbx21	Etv6	0.4811299430771491
Zfp568	Acox1	0.4811299430771491
Hmgb1	Slc19a2	0.4811261758467792
Zfp329	Fli1	0.4811261758467792
Ddit3	Acad9	0.4811224086164093
Atf5	Ercc5	0.4811186413860394
Tcf12	Aig1	0.4811148741556695
Relb	Eps8l1	0.48111110692529957
Ahr	Cd86	0.4811073396949297
Nr1h2	Tnf	0.4811073396949297
Klf2	Tnf	0.48110357246455976
Bhlhe40	St3gal1	0.4810998052341899
Atf6	Tlcd1	0.48109603800381995
Trps1	Twsg1	0.48109603800381995
Mxi1	Pex19	0.48109227077345007
Stat2	Klf4	0.48109227077345007
Fosl1	Mgat4b	0.48108850354308014
Zkscan1	Vamp2	0.48108473631271026
Irf7	Pacsin1	0.4810809690823404
Zfp426	Slc19a2	0.4810809690823404
Arid2	Dazap2	0.48107720185197045
Zfp277	Atp11a	0.48107343462160057
Klf10	Acsl5	0.48106966739123064
Plagl2	Gpr83	0.48106966739123064
Egr3	Heatr1	0.48106590016086076
Trps1	Sh3bp5	0.48106590016086076
Ncoa1	Riok3	0.48105836570012095
Creb1	Maoa	0.481054598469751
Gabpa	Grn	0.48105083123938114
Litaf	Map4k4	0.4810470640090112
Irf4	Ctnna1	0.4810395295482714
Zkscan1	Zfp426	0.4810395295482714
Nr4a1	Cd7	0.4810357623179015
Zfp53	Ivd	0.4810319950875316
Nfil3	Ecd	0.4810282278571617
Cbx2	Phldb1	0.48102446062679177
Cebpb	Fap	0.4810206933964219
Creb1	Ripk1	0.48101692616605196
Foxp1	Cd96	0.48100939170531215
Pou6f1	Pde8a	0.48100939170531215
Ikzf4	Tpm1	0.4810056244749423
Foxn2	Adarb1	0.48100185724457234
Sp3	Hemk1	0.48099809001420246
Foxn2	Sytl3	0.48099055555346265
Foxp1	Stk4	0.48099055555346265
Aebp2	Galnt3	0.4809867883230927
Nfil3	Slc25a30	0.48098302109272284
Nr4a3	Ece1	0.48098302109272284
Ahctf1	Wdr82	0.48097925386235296
Nfkb1	Slc1a4	0.48097925386235296
Drap1	Trib3	0.48097171940161315
Erf	Ier3	0.48097171940161315
Zfp426	Snx9	0.4809679521712432
Pknox1	Tom1	0.48096418494087334
Ddit3	Trib1	0.4809604177105034
Irf8	Nfkb2	0.48095665048013353
Zfp644	Pde6d	0.48095665048013353
Cdc5l	Tnfsf4	0.4809528832497636
Klf9	Rpl36al	0.4809491160193937
Skil	Mcoln2	0.4809491160193937
Nr3c1	Rab4b	0.4809453487890238
Pbx2	Stat3	0.4809453487890238
Zfpm1	Gatm	0.4809415815586539
Zfp35	Pgrmc1	0.480937814328284
Erf	Il24	0.4809340470979141
Klf6	Zfp7	0.48093027986754416
Nfe2l2	Mvp	0.48092274540680435
Zeb1	App	0.4809189781764345
Dzip1	Kctd17	0.48091521094606454
Mxd4	Sesn3	0.48091521094606454
Nhlh1	Nts	0.48090390925495485
Drap1	BC029722	0.48089637479421504
Runx2	Max	0.4808926075638451
Zfp90	Dhrs1	0.4808926075638451
Irf1	Wdr82	0.48088884033347523
Mbd6	Dynll2	0.48088507310310535
Cebpz	Mdn1	0.4808813058727354
Irf2	Timp1	0.4808813058727354
Cc2d1a	Acsbg1	0.48087753864236554
Zbtb48	Map3k14	0.48087753864236554
Rara	Rap1gds1	0.4808737714119956
Zfp688	Slc14a1	0.4808737714119956
Pknox1	Map3k14	0.48087000418162573
Kdm2b	Nxn	0.4808662369512558
Klf10	Tnni1	0.4808624697208859
Egr3	Bnip3	0.480858702490516
Mxi1	Tpm1	0.4808549352601461
Eea1	Acp5	0.4808511680297762
Tef	Max	0.4808511680297762
Arid2	Hsd17b7	0.4808474007994063
Atf3	Aste1	0.48084363356903637
Irf2	Rdh11	0.48084363356903637
Kdm5b	Stat3	0.4808398663386665
Creb3l2	Aldh3a2	0.48083609910829656
Egr3	Sh3gl3	0.4808323318779267
Fli1	Pqlc1	0.4808323318779267
Ncoa1	Gnpda1	0.48082856464755674
Klf2	Qprt	0.48082479741718687
Cxxc1	Casp3	0.48082103018681693
Rorc	Cysltr1	0.48080972849570724
Pknox1	Rps6ka3	0.4808059612653373
Satb1	Map3k8	0.4808059612653373
Mga	B4galt1	0.48080219403496743
Zfp688	Psrc1	0.48080219403496743
Sp110	Adam10	0.4807984268045975
Zfp707	Sqstm1	0.4807984268045975
Mafg	Rpl24	0.4807946595742276
Snapc2	Rab8b	0.4807946595742276
E4f1	Gbp2	0.48079089234385775
Zfp445	Zfp568	0.4807871251134878
Nfatc1	Slc9a3r1	0.48078335788311793
Terf1	Slc35d1	0.480779590652748
Zfp277	Ethe1	0.4807758234223781
Smad4	Pgs1	0.4807720561920082
Cic	Nsf	0.4807682889616383
Srebf1	Gpsm2	0.4807682889616383
Hif3a	Ptpre	0.4807645217312684
Cebpb	Tns1	0.4807607545008985
Tbx21	Nsf	0.4807607545008985
Ankzf1	Aig1	0.48075698727052857
Nr1d2	Fyn	0.48075698727052857
Zfp426	Tnfrsf25	0.48074945280978876
Cdc5l	Rgs1	0.48074191834904895
Irf8	Aste1	0.48074191834904895
Fosl1	Pmm1	0.48073438388830914
Maff	Arf1	0.48073438388830914
Nfat5	Hspg2	0.48073061665793926
Nr1h2	Igfbp7	0.48073061665793926
Nfe2l2	Ccr7	0.4807268494275693
Zfp202	Nts	0.4807268494275693
Nr1d2	Slc16a6	0.4807193149668295
Cebpz	H1f0	0.48071554773645964
Rela	Dffb	0.48071554773645964
Hes6	Ppp1r10	0.4807117805060897
Tbx21	Tnfaip8	0.4807117805060897
Junb	Tyms	0.4807080132757198
Foxn2	Slc19a2	0.4807042460453499
Foxo1	Map3k5	0.48070047881498
Sp100	Arrb1	0.48070047881498
Atf2	Cd79b	0.48069671158461014
Atf6	Rgs1	0.4806891771238703
Zfp568	Ripk1	0.4806891771238703
E4f1	Slc19a2	0.4806854098935004
Zfp160	Pcbp4	0.4806854098935004
Stat2	Trim26	0.4806816426631305
Clock	Cdk6	0.4806778754327606
Fli1	Itgb7	0.4806778754327606
Bbx	Sirt2	0.4806741082023907
Stat1	Ltb	0.48067034097202077
Zfp688	Trib3	0.48067034097202077
Cxxc1	Tex15	0.4806665737416509
Zbtb20	Myb	0.4806665737416509
Foxn2	Pnkd	0.48066280651128096
Foxo3	Ggta1	0.48066280651128096
Cebpz	Cdadc1	0.48065527205054115
Zfp275	Akap12	0.48065527205054115
Ikzf4	Sema4a	0.48065150482017127
Cdc5l	Nfatc1	0.48064773758980134
Nfic	Slc39a8	0.48064397035943146
Satb1	Klf7	0.48064397035943146
Mtf2	Eef1a1	0.4806402031290615
Batf	Lad1	0.48063643589869165
Nr4a2	Mbtd1	0.48063643589869165
Cenpb	Pccb	0.4806326686683217
Creb1	Dusp2	0.48062890143795184
Klf10	Icam1	0.48062890143795184
Tcf4	Thap4	0.4806251342075819
Arid3b	Igf2bp3	0.4806138325164722
Xbp1	Bambi	0.4806100652861023
Klf10	Ada	0.4806062980557324
Pou2af1	Alcam	0.4806062980557324
Bhlhe40	Pdxp	0.48060253082536253
Hbp1	Slc1a4	0.4805987635949926
Nr1d2	Capg	0.4805987635949926
Egr1	Pter	0.4805949963646227
Nr4a1	Rab8b	0.4805912291342528
Zbtb1	Ssbp4	0.4805912291342528
Tef	Map3k5	0.4805874619038829
Sp100	Nr4a1	0.48057616021277316
Klf10	Tnfsf8	0.4805723929824033
Stat2	Map3k5	0.4805723929824033
Fli1	Aes	0.4805648585216635
Zfpm1	Atp6v1g1	0.48056109129129354
Junb	Myo6	0.48055732406092366
Ikzf4	Cndp2	0.48055355683055373
Mef2d	Rassf1	0.48055355683055373
Foxn2	Il15ra	0.48054978960018385
Irf7	Igf2bp3	0.48054978960018385
Relb	Tle1	0.4805460223698139
Zeb2	Snx10	0.4805460223698139
Phf20	Tnnt2	0.48054225513944404
Sp110	Slc16a6	0.48054225513944404
Kdm5b	Tef	0.4805384879090741
Irf8	Galnt3	0.4805309534483343
Klf6	Nckap1	0.4805309534483343
Jun	Cdk6	0.4805271862179644
Zhx1	Prpsap2	0.4805271862179644
Erf	Flot1	0.4805234189875945
Zfp101	Slc3a2	0.4805196517572246
E2f1	Rxra	0.4805158845268547
Klf13	Pde2a	0.4805158845268547
E4f1	Sh3bp1	0.4805121172964848
Zfp68	Ubiad1	0.4805121172964848
Bbx	Plaur	0.4805083500661149
Cebpb	Plk2	0.4805083500661149
Mxd4	Chic2	0.480504582835745
Son	Cd4	0.4805008156053751
Arid5a	Cd5l	0.4804970483750052
Bcl11b	Phldb1	0.4804932811446353
Zfp35	Angptl4	0.4804932811446353
Cux1	Batf	0.48048951391426536
Egr3	Rras	0.48048951391426536
Foxn2	Batf	0.4804857466838955
Bcl11b	Sell	0.48048197945352555
Gpbp1	Adarb1	0.4804782122231557
Stat2	Zfp426	0.4804782122231557
Ankzf1	Gypc	0.48047444499278574
Zfp386	Spata6	0.48047444499278574
Nr1d2	Slamf6	0.48047067776241587
Cux1	Notch2	0.48046314330167605
Kdm2b	Myo18a	0.4804593760713061
Mnt	Ostf1	0.4804593760713061
Creb1	Ppcdc	0.48045560884093624
Ncoa3	Chic2	0.4804518416105663
Zfp260	Ptpn11	0.4804518416105663
Atf6	Txk	0.4804443071498265
Ncoa3	Tnfsf4	0.4804405399194566
Runx1	Nucb2	0.4804405399194566
Creb1	Rgs1	0.4804367726890867
Arid2	Cdkn2d	0.4804330054587168
Gabpa	Uros	0.4804292382283469
Tsc22d1	Pde6d	0.48042170376760707
Atf6	Tnni1	0.4804179365372372
Tcf3	Sema4a	0.4804179365372372
Zeb2	Ptpre	0.4804141693068673
Etv6	Sult2b1	0.4804104020764974
Nfat5	Exoc4	0.4804104020764974
Zfp277	Herc4	0.4804066348461275
Bbx	Ube2v1	0.48040286761575757
Pou6f1	Ank1	0.4803991003853877
Tbx21	Actn1	0.4803991003853877
Ncoa1	Cd79b	0.48039533315501776
Runx1	Trim24	0.4803915659246479
Zfp426	Abcb1b	0.4803915659246479
Zeb2	Tnfsf8	0.48038779869427795
Aebp2	Trib3	0.48038403146390807
Rbpj	Prkcd	0.48038026423353813
Zmiz2	Skap2	0.4803727297727983
Zfp160	Abcb9	0.48036896254242845
Myc	Lad1	0.4803651953120585
Zbtb1	Qprt	0.4803651953120585
Phf1	Scml4	0.4803576608513187
Smad4	Stat3	0.4803501263905789
Tbx21	Rab20	0.4803501263905789
Bhlhe40	Slc14a1	0.480346359160209
Foxp1	Ppp1r10	0.480346359160209
Ikzf4	Cebpb	0.4803425919298391
Foxn2	Rassf3	0.48033505746909927
Ahr	Nfe2l2	0.4803312902387294
E2f1	Fbxo21	0.4803312902387294
Kdm2b	Cebpg	0.48032752300835946
Smad4	Zscan21	0.4803237557779896
Tef	Gatm	0.4803237557779896
Nhlh1	Cndp2	0.4803199885476197
Foxo3	Edem1	0.48031622131724977
Hes6	Slc2a3	0.48030868685650996
Klf3	Qprt	0.48030868685650996
Ddit3	Rpl36al	0.4803049196261401
Rel	Tbx21	0.48030115239577015
Klf6	S100a6	0.48029738516540027
Plagl2	Socs5	0.48029738516540027
Atf6	Slc25a30	0.48028985070466046
Zfp426	Furin	0.48028985070466046
Sp3	Ndrg1	0.4802860834742905
Creb3l2	Mapk7	0.48028231624392065
Dzip1	Lpin2	0.4802785490135507
E2f1	Cd9	0.4802710145528109
Irf4	Sfmbt2	0.480267247322441
Runx1	Ehd3	0.480267247322441
Skil	Lrrfip1	0.4802634800920711
Zfp472	Zfp426	0.4802634800920711
Nr1h2	Ethe1	0.4802597128617012
Bbx	Sh3bp1	0.4802559456313313
Gfi1	Kctd17	0.4802559456313313
Relb	Dffb	0.48024841117059147
Ncoa1	Pxn	0.4802446439402216
Bhlhe40	Stat5b	0.4802371094794818
Ahctf1	Ctss	0.48023334224911185
Arid2	Arhgap17	0.48022957501874197
Lef1	Ddit4	0.48022957501874197
Cggbp1	Arid3a	0.4802258077883721
Foxn2	Sptlc1	0.4802258077883721
Zbtb17	Ndrg2	0.48022204055800216
Zfp52	Rorc	0.48022204055800216
Srebf1	Procr	0.4802182733276323
Scml4	Slamf6	0.4802107388668925
Zbed4	Ptpn11	0.4802107388668925
Sp110	Itgb7	0.48020697163652254
Tsc22d1	Tmem19	0.48020697163652254
Satb1	Arhgap12	0.48020320440615266
Nr4a2	Clec2i	0.48019566994541285
Clock	Prkd3	0.4801919027150429
Zfp101	Acss1	0.48018813548467304
Foxn2	Hmgcr	0.4801843682543031
Smad4	Stx1a	0.4801843682543031
Rora	Nck2	0.48018060102393323
Sp3	Marveld1	0.4801768337935633
Zbtb17	Dazap2	0.4801768337935633
Phf20	Mbtd1	0.4801692993328235
Zfp90	Kctd17	0.4801692993328235
Cc2d1a	Asf1a	0.4801655321024536
Nr4a2	Lrrc59	0.4801655321024536
Creb1	Pts	0.4801579976417138
Ddit3	Mbp	0.4801579976417138
Zfp52	Cd4	0.480150463180974
Rela	Ppcdc	0.48014669595060405
Hmgb1	Rxra	0.4801429287202342
Stat3	Myo6	0.48013916148986424
Tsc22d1	Tspan6	0.48013539425949436
Zeb2	Runx2	0.48013162702912443
Atf2	Tmtc4	0.48012785979875455
Zfp90	Klf4	0.48012785979875455
Klf13	Cyp1b1	0.48012032533801474
Fosl1	Map3k5	0.48011655810764486
Creb3l2	Kctd12	0.48010902364690505
Zfp202	Parp9	0.48010902364690505
Gfi1	Tlcd1	0.4801052564165351
Zeb2	Gnpda1	0.4801052564165351
Ddit3	Dusp2	0.48010148918616524
Hsf1	Acss1	0.48010148918616524
Litaf	Bbc3	0.48009395472542543
Junb	Prf1	0.4800901874950555
Bbx	Cltb	0.4800864202646856
Ahr	Gimap4	0.4800826530343157
Rbpj	Pde6d	0.4800826530343157
Mtf2	Rnf130	0.4800788858039458
Clock	Slc19a2	0.4800751185735759
Egr3	Nudt6	0.4800751185735759
Fli1	Tlcd1	0.480071351343206
Nr4a3	Cmah	0.480071351343206
Cebpz	Slc9a3r1	0.48006758411283607
Maff	Tiparp	0.48006758411283607
Nfkb1	Phldb1	0.4800638168824662
Zbtb44	Ift57	0.4800638168824662
Zzz3	Impa2	0.48006004965209625
Gabpa	Tcf25	0.48005251519135644
Scml4	Sell	0.48005251519135644
Klf10	Ccl3	0.48004498073061663
Ncoa1	Acsl4	0.48004498073061663
Klf4	Tax1bp3	0.4800374462698768
Irf4	Cdc25b	0.48003367903950694
Irf9	Ets2	0.48003367903950694
E4f1	Enah	0.48002991180913707
Zfp101	Slamf7	0.48002991180913707
Ankzf1	Hemk1	0.48002614457876713
Fli1	Rab4b	0.48002614457876713
Fosl1	Kctd17	0.48002237734839726
Hes6	Sdc3	0.48002237734839726
Rorc	Ccl1	0.4800186101180273
Nr1d2	St3gal1	0.48001484288765744
Rora	Pde6d	0.4800110756572875
Sp4	Anxa11	0.4800110756572875
Klf6	Rhebl1	0.48000730842691763
Zfp52	Ehd3	0.4799884722750681
Hif1a	Ddit4	0.47998093781432827
Arid2	Pdxp	0.4799771705839584
Nr1d2	Ada	0.4799771705839584
Irf1	Max	0.47997340335358846
Nfil3	Sfmbt1	0.47997340335358846
Stat1	Ulk2	0.4799696361232186
Usf2	Gpr83	0.4799696361232186
Zfp84	Tfpi	0.47996586889284865
Nfil3	Arl4c	0.47996210166247877
Irf7	Ccl20	0.47995833443210884
Creb3l2	Satb1	0.47995456720173896
Zmiz2	Plk2	0.47995456720173896
Nr3c1	Map3k1	0.479950799971369
Egr1	Egr2	0.47994703274099915
Tcf12	Mbtd1	0.47994703274099915
Arid3a	Frmd4b	0.4799432655106292
Hif3a	Galm	0.4799432655106292
Klf13	Prnp	0.47993573104988946
Ncoa3	Afp	0.47993573104988946
Trps1	Adam19	0.47992819658914965
Erf	Prkch	0.4799244293587797
Myc	Stk4	0.4799168948980399
Zfp688	Pde6d	0.4799168948980399
Nfil3	Ankrd13c	0.47991312766767
Cic	Actn1	0.4799093604373001
Zkscan1	Ehd4	0.4799093604373001
Clock	Snx11	0.4799018259765603
Irf2	Pmm1	0.4798980587461904
Zfp62	Gcnt2	0.47989429151582047
Bhlhe40	Ninj1	0.4798905242854506
Zfp688	Ppcdc	0.4798905242854506
Mxi1	Igf2bp3	0.47988675705508066
Zfp202	Dlst	0.4798829898247108
Eea1	Jak2	0.47987922259434085
Relb	Sytl3	0.47987168813360104
Zhx1	Nsmaf	0.47987168813360104
Ncoa1	Myb	0.47986792090323116
Cux1	Nudt4	0.4798641536728612
Srebf2	Rpl24	0.4798641536728612
Cic	Piwil2	0.47986038644249135
Sox4	Myo6	0.47986038644249135
Fosl2	Tgfbr1	0.4798566192121214
Ncoa1	Tnni1	0.47985285198175154
Nfatc1	Hsd17b7	0.4798490847513816
Srebf1	Slc19a2	0.4798490847513816
Rela	Rpn1	0.4798453175210117
Hmgb1	Zscan21	0.47984155029064185
Irf4	Piwil2	0.47984155029064185
Cux1	Mafg	0.4798377830602719
Scml4	Prickle1	0.4798377830602719
Zbed4	Tsc1	0.47983401582990204
Nfic	Dusp6	0.47982648136916223
Stat5b	Mettl8	0.47982648136916223
Cenpb	Cd4	0.4798189469084224
Drap1	Crip1	0.4798151796780525
Nr3c1	Wdr81	0.4798114124476826
Srebf2	Nme4	0.4798114124476826
Tbx21	Ncoa1	0.4798076452173127
Jun	Srxn1	0.4798038779869428
Mafg	Tnfaip8	0.4798038779869428
Ankzf1	Fbxo18	0.47980011075657286
Mnt	Idh1	0.47979257629583305
Sp110	Ell2	0.47979257629583305
Nfic	Mafg	0.4797888090654632
Stat2	Mbtd1	0.4797888090654632
Irf4	Gnpda1	0.47978504183509324
Nr1d2	Il3	0.47977750737435343
Thap7	Sirt2	0.47977374014398355
Zfp472	Sav1	0.47977374014398355
Cenpb	Dctn4	0.47976620568324374
Skil	Ccl3	0.4797624384528738
Mxd4	Cox7a2l	0.479754903992134
Hmga1	Tbx21	0.4797511367617641
Zbtb44	Pdlim4	0.4797511367617641
Gata3	Slc14a1	0.47973983507065443
Myc	Gart	0.47973983507065443
Nfil3	Slfn2	0.4797323006099146
Zfp574	Csnk1e	0.4797323006099146
Plagl1	Tacc2	0.4797285333795447
Pou6f1	Klf13	0.4797247661491748
Mtf2	Sema4f	0.4797209989188049
Gata3	Nudt4	0.479717231688435
Pou6f1	Rbm15	0.479717231688435
E4f1	Ptbp2	0.47971346445806506
Sp100	Ptger4	0.47971346445806506
Zfp160	Ms4a6c	0.47970592999732525
Hmgb3	Galm	0.47969839553658544
Zfp426	Ccl1	0.47969839553658544
Litaf	Snx9	0.47969462830621556
Nfat5	Adora2a	0.47969462830621556
Phf20	Creb3l2	0.47969086107584563
Sp100	St7l	0.47969086107584563
Ddit3	Nudt6	0.47968709384547575
Cdc5l	Abcg2	0.4796833266151058
Gata3	Il10	0.4796833266151058
Cic	Tnfrsf25	0.47967955938473594
Zbed4	Riok3	0.47967955938473594
Cenpb	Igf2bp3	0.479675792154366
Wiz	Slc38a1	0.479675792154366
Phf20	Marcksl1	0.4796682576936262
Mxi1	Il1r1	0.4796644904632563
Klf4	Mta3	0.4796607232328864
Cggbp1	Tnf	0.4796569560025165
Foxo1	Parp9	0.4796569560025165
Sp3	Ivd	0.47965318877214663
Litaf	Rab8b	0.4796494215417767
Sp110	Rhoq	0.4796494215417767
Plscr1	Mcoln2	0.4796456543114068
Foxp1	Procr	0.4796343526202971
Tulp3	Sh3bp1	0.4796343526202971
Batf	Anxa4	0.4796305853899272
Irf2	Ptprc	0.4796305853899272
Ahctf1	Fyco1	0.47962681815955727
Zfp386	Dctn4	0.47962681815955727
Kdm5b	Anxa11	0.4796230509291874
Nr4a2	Adrb2	0.4796230509291874
Irf7	Pim1	0.47961928369881746
Tbx21	Ccr8	0.47960798200770777
Ncoa1	Slc25a30	0.47960421477733783
Rorc	Myo10	0.47960421477733783
